epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
65,0.49997,0.279477,0.720464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.308066,0.9844,6.769e-05,24.5
66,0.501416,0.283296,0.719536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.315208,0.9856,6.675e-05,24.3
67,0.498732,0.277816,0.719649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.298718,0.9856,6.58e-05,24.3
68,0.49829,0.278241,0.718338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.312217,0.9844,6.484e-05,24.1
69,0.501175,0.283829,0.718522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.305349,0.9856,6.388e-05,24.3
70,0.498668,0.280667,0.716669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.308904,0.9856,6.291e-05,24.5
71,0.499235,0.281071,0.717399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.299961,0.9844,6.193e-05,24.3
72,0.499045,0.28122,0.71687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.30289,0.9856,6.096e-05,24.5
73,0.496813,0.276871,0.716756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.301624,0.9856,5.997e-05,24.2
74,0.495281,0.275557,0.715004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.299841,0.9856,5.899e-05,24.3
75,0.498435,0.282463,0.714406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.304903,0.9844,5.8e-05,24.5
76,0.497246,0.279923,0.71457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.297423,0.9856,5.7e-05,24.2
77,0.496386,0.278179,0.714593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.302506,0.9868,5.601e-05,24.2
78,0.498308,0.282405,0.714211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.292916,0.9856,5.501e-05,24.3
79,0.495601,0.276139,0.715063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.298677,0.9868,5.401e-05,24.3
80,0.494757,0.276954,0.71256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.320306,0.9844,5.301e-05,24.6
81,0.49729,0.281547,0.713033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.296319,0.9856,5.2e-05,24.3
82,0.498599,0.284897,0.712302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.305264,0.9856,5.1e-05,24.2
83,0.495979,0.278223,0.713736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29868,0.9844,5e-05,24.2
84,0.494807,0.277601,0.712013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.317015,0.9868,4.9e-05,24.2
85,0.498323,0.286337,0.710309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.300352,0.9844,4.799e-05,24.5
86,0.495235,0.277669,0.712802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.308835,0.9844,4.699e-05,24.3
87,0.496065,0.280189,0.711941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.306924,0.9844,4.599e-05,24.2
88,0.494355,0.277065,0.711645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.298447,0.9868,4.499e-05,24.5
89,0.49586,0.279414,0.712305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.298896,0.9856,4.4e-05,24.1
90,0.494706,0.280638,0.708773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29268,0.9868,4.3e-05,24.5
91,0.495145,0.279022,0.711267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.296242,0.9856,4.201e-05,24.4
92,0.49626,0.2847,0.70782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.293466,0.9868,4.103e-05,24.2
93,0.49609,0.28138,0.710801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.287681,0.988,4.004e-05,24.3
94,0.496474,0.281699,0.71125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.289356,0.9844,3.907e-05,24.1
95,0.495463,0.279918,0.711007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.300786,0.9868,3.809e-05,24.4
96,0.495536,0.280475,0.710597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.299513,0.9868,3.712e-05,24.5
97,0.495714,0.281354,0.710074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.301977,0.9844,3.616e-05,24.3
98,0.498247,0.286732,0.709763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.292133,0.9868,3.52e-05,24.5
99,0.49693,0.28298,0.710879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.290822,0.9844,3.425e-05,24.4
100,0.495605,0.280751,0.710459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.293611,0.9844,3.331e-05,24.1
101,0.498185,0.286974,0.709396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.290941,0.9856,3.237e-05,24.3
102,0.495758,0.280551,0.710965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.292155,0.9856,3.144e-05,24.3
103,0.498743,0.287907,0.709579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.292356,0.9856,3.052e-05,24.4
104,0.495768,0.280657,0.710879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.291906,0.9844,2.961e-05,24.3
105,0.495944,0.282634,0.709254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.287756,0.9832,2.87e-05,24.0
106,0.495031,0.280689,0.709373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.284052,0.9856,2.78e-05,23.2
107,0.499364,0.28937,0.709358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.295465,0.9868,2.692e-05,22.3
108,0.495312,0.279212,0.711412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.292704,0.9856,2.604e-05,21.5
109,0.496406,0.281939,0.710872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.290633,0.9868,2.517e-05,21.3
110,0.494959,0.280679,0.70924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.287863,0.9844,2.432e-05,21.6
111,0.498019,0.285833,0.710205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.284886,0.9856,2.347e-05,21.4
112,0.498418,0.287949,0.708887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.288545,0.9868,2.264e-05,21.5
113,0.495849,0.282043,0.709655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.282227,0.9868,2.181e-05,21.2
114,0.499585,0.28925,0.709921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.29028,0.9856,2.1e-05,21.5
115,0.501735,0.294976,0.708494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.287799,0.9856,2.02e-05,21.4
116,0.497759,0.283311,0.712207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.285706,0.9868,1.941e-05,21.3
