epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
106,6.198387,2.333995,3.864391,7.61769,0.042152,0.555465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982,0.49025,0.9868,0.00075337,32.3,3.770264
107,6.110498,2.327299,3.783199,7.455842,0.042182,0.55278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.509895,0.9844,0.00074869,32.5,3.757169
108,6.034244,2.318338,3.715905,7.321643,0.042303,0.550841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.501257,0.9892,0.00074398,32.2,3.758544
109,5.990106,2.320086,3.67002,7.230185,0.041749,0.549281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.448724,0.9892,0.00073924,32.2,3.941914
110,5.886001,2.317359,3.568642,7.027956,0.041085,0.546642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987,0.473593,0.9904,0.00073447,32.3,3.882648
111,5.85071,2.315526,3.535183,6.961179,0.041583,0.545937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.555334,0.9868,0.00072968,32.5,3.690873
112,5.813968,2.31487,3.499099,6.889257,0.041281,0.5447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.579845,0.9856,0.00072485,32.7,3.597643
113,5.774017,2.316282,3.457735,6.806766,0.041031,0.543519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.441258,0.994,0.00072001,32.3,3.967065
114,5.725546,2.308768,3.416778,6.725112,0.040814,0.54222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.445642,0.9892,0.00071513,31.9,3.984283
115,5.629817,2.30763,3.322186,6.536411,0.041093,0.539808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.531708,0.9856,0.00071023,32.4,3.721192
116,5.619328,2.309272,3.310056,6.512269,0.040851,0.539213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.451601,0.9856,0.00070531,32.3,3.941463
117,5.525532,2.301638,3.223894,6.340436,0.040134,0.53676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993,0.437861,0.9916,0.00070036,32.3,3.930255
118,5.521731,2.309764,3.211968,6.316688,0.040849,0.536235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.487902,0.9916,0.00069539,32.4,3.936412
119,5.444849,2.301825,3.143024,6.179243,0.040097,0.534029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991,0.4402,0.9868,0.0006904,32.4,3.9893
120,5.412745,2.300842,3.111902,6.11705,0.040296,0.533773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993,0.709557,0.976,0.00068538,32.7,3.207613
121,5.383821,2.305016,3.078805,6.051046,0.039865,0.532823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.492231,0.9904,0.00068035,32.3,3.862758
122,5.312161,2.294708,3.017453,5.928845,0.040129,0.530305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.557307,0.9868,0.00067529,32.4,3.712333
123,5.239541,2.289813,2.949727,5.793786,0.039532,0.528341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.450212,0.9928,0.00067021,32.3,4.036188
124,5.226695,2.294035,2.93266,5.759636,0.039725,0.528418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.451869,0.9916,0.00066511,32.2,3.953288
125,5.204793,2.294879,2.909914,5.714317,0.039545,0.527556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.499486,0.988,0.00065999,32.5,3.87982
126,5.155135,2.292639,2.862496,5.619702,0.039509,0.526453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993,0.461066,0.9916,0.00065485,32.0,3.998454
127,5.096948,2.289906,2.807043,5.509251,0.040009,0.524171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.487558,0.9904,0.0006497,32.4,4.004281
128,5.022086,2.287184,2.734902,5.365283,0.038921,0.522602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.498132,0.9952,0.00064453,32.5,3.949055
129,5.039994,2.288396,2.751597,5.39867,0.038963,0.522626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.472459,0.9928,0.00063934,32.6,4.030067
130,4.991546,2.289,2.702546,5.300768,0.038888,0.521619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.449295,0.9892,0.00063413,32.2,4.054668
131,4.922999,2.283952,2.639047,5.174234,0.038786,0.5193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.41541,0.9916,0.00062891,32.4,4.095934
132,4.89514,2.283733,2.611407,5.119099,0.039027,0.518571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.425534,0.9916,0.00062367,32.3,4.092117
133,4.856354,2.280995,2.575359,5.047077,0.038805,0.518206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.468517,0.9892,0.00061842,32.2,3.98889
134,4.834882,2.282812,2.55207,5.000794,0.038334,0.516733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993,0.463588,0.988,0.00061316,32.5,3.972256
135,4.739004,2.275264,2.46374,4.824606,0.038478,0.514368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.518775,0.9892,0.00060788,32.6,3.890574
136,4.752802,2.280843,2.471959,4.84102,0.03837,0.514487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.616068,0.9904,0.00060259,32.7,3.602613
137,4.683436,2.279668,2.403768,4.704962,0.038171,0.512871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.478332,0.9916,0.00059728,32.3,3.936352
138,4.639923,2.276049,2.363875,4.62545,0.038171,0.511497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.506931,0.9916,0.00059197,32.1,3.929429
139,4.629687,2.278727,2.35096,4.599756,0.037914,0.510823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.46585,0.9916,0.00058665,32.3,3.988097
140,4.571024,2.273437,2.297587,4.493282,0.03788,0.509457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.451676,0.9952,0.00058131,32.3,4.127921
141,4.594368,2.279721,2.314647,4.527276,0.038335,0.510094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.443195,0.994,0.00057597,32.1,4.104633
142,4.523355,2.274262,2.249093,4.396571,0.037997,0.508069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.430761,0.9964,0.00057061,32.7,4.186216
143,4.46866,2.265816,2.202844,4.304423,0.037441,0.506328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.403313,0.9928,0.00056525,32.5,4.189046
144,4.471322,2.274021,2.197301,4.293306,0.037036,0.506481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.471376,0.9904,0.00055988,32.5,4.108662
145,4.419535,2.267979,2.151556,4.202155,0.037152,0.504788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.477392,0.9928,0.00055451,32.3,3.997768
146,4.437772,2.271241,2.166531,4.231952,0.037599,0.505551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.494641,0.9904,0.00054912,32.4,3.993909
147,4.374002,2.27028,2.103722,4.106691,0.036846,0.503764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.428431,0.9904,0.00054373,32.3,4.110967
148,4.330499,2.265758,2.064741,4.029031,0.036925,0.502252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.437854,0.9916,0.00053834,32.5,4.183068
149,4.309212,2.264707,2.044505,3.988595,0.037098,0.502073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.474757,0.9928,0.00053294,32.1,4.008298
150,4.238492,2.258349,1.980143,3.860316,0.036576,0.499854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.470457,0.9928,0.00052754,32.2,4.149304
151,4.259939,2.26694,1.992999,3.885977,0.036825,0.500107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.431703,0.994,0.00052214,32.4,4.183873
152,4.207089,2.26021,1.946879,3.794037,0.036401,0.498606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.461825,0.9928,0.00051673,32.0,4.134467
153,4.135869,2.25766,1.878209,3.657058,0.035901,0.496804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.486277,0.9916,0.00051132,32.3,4.064259
154,4.107987,2.259695,1.848292,3.597401,0.035955,0.495919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.473467,0.9928,0.00050591,32.4,4.03689
155,4.072562,2.250435,1.822127,3.54526,0.035827,0.494971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.444369,0.9952,0.0005005,32.5,4.168177
156,4.104466,2.26055,1.843916,3.588713,0.036029,0.495595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.472229,0.9952,0.00049509,32.5,4.083486
157,4.016317,2.25396,1.762357,3.426049,0.035812,0.493328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.501112,0.9916,0.00048968,32.3,3.971525
158,3.988029,2.252119,1.735909,3.373369,0.035731,0.492247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.436666,0.9928,0.00048427,32.4,4.200376
159,4.015856,2.254391,1.761465,3.424313,0.036251,0.493083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.434521,0.9928,0.00047886,32.4,4.238343
160,3.941754,2.251548,1.690206,3.282307,0.035168,0.490525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.455642,0.994,0.00047346,32.4,4.138643
161,3.919991,2.253359,1.666632,3.235261,0.035129,0.490017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.506163,0.9928,0.00046806,32.4,3.901714
162,3.919602,2.25636,1.663241,3.228445,0.03523,0.490187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.397855,0.994,0.00046266,32.6,4.333602
163,3.873311,2.247458,1.625853,3.153937,0.035309,0.488846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.405655,0.9964,0.00045727,32.2,4.314056
164,3.822219,2.245678,1.576541,3.055655,0.03487,0.487136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4629,0.994,0.00045188,32.1,4.140527
165,3.842295,2.248437,1.593858,3.090172,0.035206,0.487719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.456179,0.9928,0.00044649,32.5,4.149074
166,3.766239,2.239946,1.526293,2.955403,0.03441,0.485917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.449594,0.994,0.00044112,32.7,4.169313
167,3.752057,2.24448,1.507577,2.91814,0.034627,0.485073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45576,0.9976,0.00043575,32.4,4.174867
168,3.749086,2.24263,1.506456,2.91595,0.034384,0.48481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.429763,0.994,0.00043039,32.6,4.260525
169,3.708719,2.24163,1.46709,2.83753,0.034317,0.483247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.432664,0.994,0.00042503,32.4,4.246131
170,3.667372,2.238785,1.428588,2.760722,0.033886,0.482267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.442795,0.9916,0.00041969,32.6,4.23734
171,3.704384,2.246103,1.458281,2.819857,0.034084,0.483521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.465271,0.9916,0.00041435,32.8,4.193055
172,3.62523,2.231215,1.394015,2.691821,0.033706,0.481049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.457211,0.994,0.00040903,32.3,4.209254
173,3.633835,2.242029,1.391807,2.687422,0.034161,0.480953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.471558,0.9952,0.00040372,32.6,4.127431
174,3.629222,2.241326,1.387895,2.679566,0.034155,0.481124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.439111,0.9928,0.00039841,32.3,4.234035
175,3.580798,2.239324,1.341474,2.587046,0.033757,0.479508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.488244,0.9928,0.00039312,32.6,4.004165
176,3.584747,2.239006,1.345741,2.595573,0.03418,0.479543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.42127,0.9952,0.00038784,32.4,4.332604
177,3.582756,2.23982,1.342936,2.589933,0.034038,0.479691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.437269,0.994,0.00038258,32.2,4.222183
178,3.515445,2.236389,1.279056,2.462708,0.033339,0.477014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.410563,0.9964,0.00037733,33.0,4.333671
179,3.507829,2.231508,1.27632,2.45712,0.033566,0.477606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.424786,0.9952,0.00037209,32.7,4.297288
180,3.502925,2.23552,1.267404,2.439401,0.033615,0.477039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.433716,0.9964,0.00036687,32.5,4.277469
181,3.481838,2.235545,1.246293,2.39737,0.033637,0.476079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.393716,0.9976,0.00036166,32.3,4.405927
182,3.430475,2.232622,1.197854,2.300831,0.032554,0.474382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.40475,0.9928,0.00035647,32.4,4.315043
183,3.421357,2.231344,1.190013,2.285122,0.033006,0.474523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.389068,0.9952,0.0003513,32.5,4.38547
184,3.421976,2.233956,1.18802,2.281256,0.033171,0.473918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.399039,0.9952,0.00034615,32.3,4.392467
185,3.362638,2.227928,1.13471,2.174886,0.0327,0.472675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.410144,0.9952,0.00034101,32.4,4.355718
186,3.339371,2.228494,1.110877,2.12741,0.032387,0.471721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.409909,0.9964,0.00033589,32.7,4.371277
187,3.346611,2.227204,1.119407,2.144471,0.03242,0.471717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.450364,0.9964,0.00033079,32.8,4.228652
188,3.312915,2.228593,1.084322,2.074479,0.03275,0.470824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.378594,0.9928,0.00032571,33.0,4.449428
189,3.306402,2.225336,1.081066,2.06807,0.032441,0.470307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.466716,0.9964,0.00032065,32.4,4.16115
190,3.281443,2.224707,1.056736,2.01955,0.032644,0.469608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.429704,0.994,0.00031562,32.0,4.325782
191,3.282755,2.226353,1.056402,2.018849,0.032439,0.469775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.392911,0.994,0.0003106,32.6,4.434463
192,3.250295,2.221774,1.028521,1.963343,0.032247,0.468496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.396087,0.9952,0.00030561,32.8,4.421037
193,3.273726,2.230584,1.043142,1.992444,0.032314,0.469199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.415835,0.9964,0.00030064,32.2,4.40709
194,3.266763,2.232474,1.03429,1.974812,0.032325,0.468837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.394293,0.994,0.00029569,32.4,4.406045
195,3.203813,2.218144,0.985668,1.877972,0.032259,0.466822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.405076,0.994,0.00029077,32.7,4.383774
196,3.202326,2.223632,0.978694,1.863997,0.032132,0.466951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.423194,0.9964,0.00028587,32.4,4.352462
197,3.183025,2.220547,0.962478,1.831692,0.031643,0.466324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.41958,0.9964,0.00028099,32.6,4.356554
198,3.139357,2.218326,0.921032,1.749117,0.031523,0.464729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.419012,0.9964,0.00027615,32.5,4.369735
199,3.17584,2.225789,0.950051,1.806966,0.031899,0.465677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.408177,0.994,0.00027132,28.3,4.40025
200,3.118229,2.220783,0.897446,1.702152,0.031581,0.463701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.422137,0.994,0.00026653,25.6,4.354048
201,3.117766,2.219615,0.898151,1.703517,0.031671,0.463925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.408527,0.9964,0.00026176,25.7,4.363624
202,3.11928,2.222823,0.896457,1.700109,0.032152,0.464022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.397495,0.9964,0.00025702,25.9,4.423409
203,3.090358,2.215822,0.874536,1.656474,0.031388,0.462987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.389244,0.9976,0.00025231,25.9,4.451168
204,3.083199,2.217537,0.865663,1.638835,0.030999,0.462453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.406061,0.9964,0.00024763,25.3,4.406154
205,3.061171,2.217128,0.844043,1.595736,0.031327,0.461749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.405187,0.9964,0.00024298,25.8,4.390381
206,3.038504,2.213295,0.825209,1.558201,0.031335,0.461086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.450665,0.9916,0.00023836,25.9,4.237666
207,3.042538,2.218164,0.824374,1.556545,0.031343,0.461017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.397015,0.9964,0.00023377,26.1,4.474128
208,3.01725,2.213694,0.803556,1.515045,0.031023,0.460336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.397603,0.9964,0.00022921,25.8,4.457079
209,3.035178,2.215261,0.819918,1.547637,0.031131,0.460993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.417492,0.9976,0.00022468,25.8,4.368933
210,3.002417,2.212152,0.790265,1.48861,0.031113,0.459598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.407914,0.9952,0.00022019,25.7,4.424053
211,2.999782,2.214506,0.785276,1.478667,0.031154,0.459424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.428205,0.9988,0.00021572,25.8,4.345284
212,2.978229,2.212947,0.765282,1.438884,0.031158,0.458405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.3967,0.9976,0.0002113,26.0,4.450984
213,2.962991,2.214027,0.748964,1.406374,0.031025,0.457772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.39869,0.9952,0.0002069,26.0,4.435706
214,2.965527,2.214035,0.751492,1.411401,0.030891,0.457915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.394046,0.9976,0.00020254,25.9,4.453194
215,2.918909,2.206323,0.712586,1.333876,0.030307,0.456473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.389783,0.9952,0.00019822,26.0,4.433921
216,2.959744,2.213577,0.746167,1.400785,0.03114,0.457745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.396724,0.9976,0.00019393,26.1,4.460838
217,2.898876,2.210131,0.688746,1.286419,0.030406,0.455361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.402841,0.9976,0.00018967,25.7,4.437056
218,2.89836,2.210841,0.687519,1.283981,0.030093,0.455285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.409115,0.9976,0.00018545,26.0,4.404124
219,2.909504,2.209717,0.699787,1.308376,0.030559,0.455987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.393656,0.9976,0.00018127,26.0,4.472116
220,2.8982,2.208268,0.689932,1.288784,0.030434,0.4554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.402558,0.9976,0.00017713,26.0,4.423741
221,2.900003,2.211306,0.688697,1.286331,0.030399,0.455314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.377629,0.9988,0.00017303,25.9,4.47168
222,2.867346,2.206899,0.660447,1.230039,0.030084,0.454272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.402201,0.9976,0.00016896,26.2,4.450149
