epoch,train_loss,train_acc,val_loss,val_acc,val_true_class_margin,consistency_loss,view_agreement,lr,drop_path,epoch_time_sec
259,2.424122,1.000000,0.016290,0.997602,33.680905,0.011340,1.000000,0.00004946,0.0000,24.22
260,2.446787,1.000000,0.020142,0.997602,33.739341,0.011734,0.999851,0.00004717,0.0000,24.25
261,2.431580,1.000000,0.017280,0.997602,33.765087,0.011880,1.000000,0.00004492,0.0000,24.29
262,2.381367,1.000000,0.016804,0.997602,33.806884,0.011858,1.000000,0.00004273,0.0000,24.43
263,2.353015,1.000000,0.018367,0.996403,33.746237,0.011286,0.999851,0.00004059,0.0000,24.57
264,2.444010,1.000000,0.017159,0.997602,33.790577,0.010392,0.999851,0.00003851,0.0000,24.47
265,2.402690,1.000000,0.017182,0.997602,33.806221,0.011440,1.000000,0.00003648,0.0000,24.31
266,2.390576,1.000000,0.016844,0.997602,33.810189,0.010258,1.000000,0.00003450,0.0000,24.38
267,2.359511,1.000000,0.015083,0.998801,33.821014,0.010472,1.000000,0.00003258,0.0000,24.37
268,2.378818,1.000000,0.017719,0.997602,33.859685,0.010823,1.000000,0.00003071,0.0000,24.35
269,2.353691,1.000000,0.019074,0.997602,33.813745,0.010454,1.000000,0.00002890,0.0000,24.27
270,2.378410,1.000000,0.016690,0.997602,33.879489,0.010598,1.000000,0.00002715,0.0000,24.32
271,2.329169,1.000000,0.015469,0.997602,33.830206,0.010966,0.999851,0.00002545,0.0000,24.36
272,2.332138,1.000000,0.017298,0.997602,33.829874,0.010926,1.000000,0.00002380,0.0000,24.31
273,2.344226,1.000000,0.015871,0.997602,33.818825,0.010972,1.000000,0.00002221,0.0000,24.18
274,2.298835,1.000000,0.018388,0.997602,33.837200,0.010347,0.999851,0.00002068,0.0000,24.30
275,2.344669,1.000000,0.017499,0.997602,33.821998,0.010636,1.000000,0.00001921,0.0000,24.25
276,2.397854,1.000000,0.014892,0.998801,33.837913,0.010504,1.000000,0.00001779,0.0000,24.23
277,2.393196,1.000000,0.015750,0.998801,33.887464,0.011431,1.000000,0.00001642,0.0000,24.24
278,2.412925,1.000000,0.016282,0.997602,33.788892,0.011777,1.000000,0.00001512,0.0000,24.22
279,2.347883,1.000000,0.017477,0.997602,33.845573,0.010075,1.000000,0.00001387,0.0000,24.22
280,2.352451,1.000000,0.016783,0.996403,33.894856,0.011290,1.000000,0.00001268,0.0000,24.31
281,2.260179,1.000000,0.017368,0.997602,33.857782,0.009856,1.000000,0.00001154,0.0000,24.19
282,2.375558,1.000000,0.016951,0.996403,33.902952,0.010760,0.999851,0.00001047,0.0000,24.19
283,2.266008,1.000000,0.016909,0.997602,33.862949,0.011241,0.999851,0.00000945,0.0000,24.22
284,2.325146,1.000000,0.015953,0.997602,33.923819,0.010699,1.000000,0.00000848,0.0000,24.35
285,2.320018,1.000000,0.017554,0.996403,33.888750,0.010861,1.000000,0.00000758,0.0000,24.24
286,2.257314,1.000000,0.018272,0.996403,33.849696,0.010441,1.000000,0.00000673,0.0000,24.36
287,2.347985,1.000000,0.016690,0.996403,33.877999,0.010535,1.000000,0.00000595,0.0000,24.28
288,2.291048,1.000000,0.016148,0.996403,33.890500,0.009832,1.000000,0.00000521,0.0000,24.41
289,2.317355,1.000000,0.015401,0.997602,33.941698,0.010846,1.000000,0.00000454,0.0000,24.41
290,2.366225,1.000000,0.019036,0.996403,33.938499,0.010666,1.000000,0.00000393,0.0000,24.51
291,2.291745,1.000000,0.020320,0.996403,33.928500,0.010190,1.000000,0.00000337,0.0000,24.37
292,2.304229,1.000000,0.018920,0.996403,33.877380,0.009854,1.000000,0.00000287,0.0000,24.42
293,2.277181,1.000000,0.016871,0.997602,33.909685,0.009634,1.000000,0.00000244,0.0000,24.37
294,2.302371,1.000000,0.017394,0.997602,33.889319,0.010840,1.000000,0.00000205,0.0000,24.45
295,2.242014,1.000000,0.017522,0.996403,33.888854,0.009661,1.000000,0.00000173,0.0000,24.55
296,2.264371,1.000000,0.016866,0.997602,33.896857,0.009580,1.000000,0.00000147,0.0000,24.37
297,2.330664,1.000000,0.018874,0.997602,33.877683,0.010123,1.000000,0.00000126,0.0000,24.29
298,2.322690,1.000000,0.015873,0.997602,33.932210,0.010969,1.000000,0.00000112,0.0000,24.47
299,2.366070,1.000000,0.016541,0.997602,33.872684,0.010838,0.999851,0.00000103,0.0000,24.39
300,2.316973,1.000000,0.015544,0.997602,33.932626,0.010533,1.000000,0.00000100,0.0000,24.38
