epoch,train_loss,train_acc,val_loss,val_acc,val_true_class_margin,consistency_loss,view_agreement,lr,drop_path,epoch_time_sec
243,0.018229,1.000000,0.000396,1.000000,41.622166,0.000000,1.000000,0.00009324,0.0000,15.75
244,0.017552,1.000000,0.000370,1.000000,41.555279,0.000000,1.000000,0.00009013,0.0000,15.55
245,0.014480,1.000000,0.000617,1.000000,41.686962,0.000000,1.000000,0.00008707,0.0000,15.44
246,0.013226,1.000000,0.000156,1.000000,41.714817,0.000000,1.000000,0.00008406,0.0000,15.65
247,0.016473,1.000000,0.000364,1.000000,41.595694,0.000000,1.000000,0.00008109,0.0000,15.57
248,0.014226,1.000000,0.000270,1.000000,41.673430,0.000000,1.000000,0.00007818,0.0000,15.71
249,0.013262,1.000000,0.000538,1.000000,41.705999,0.000000,1.000000,0.00007531,0.0000,15.44
250,0.012038,1.000000,0.001485,1.000000,41.747016,0.000000,1.000000,0.00007250,0.0000,15.52
251,0.013798,1.000000,0.000332,1.000000,41.742173,0.000000,1.000000,0.00006974,0.0000,15.63
252,0.013012,1.000000,0.000575,1.000000,41.771832,0.000000,1.000000,0.00006702,0.0000,15.50
253,0.013594,1.000000,0.001829,0.998801,41.711373,0.000000,1.000000,0.00006436,0.0000,15.66
254,0.011499,1.000000,0.000197,1.000000,41.805752,0.000000,1.000000,0.00006175,0.0000,15.64
255,0.013286,1.000000,0.000391,1.000000,41.918099,0.000000,1.000000,0.00005919,0.0000,15.63
256,0.013250,1.000000,0.000307,1.000000,41.907549,0.000000,1.000000,0.00005668,0.0000,16.07
257,0.011819,1.000000,0.000335,1.000000,41.932459,0.000000,1.000000,0.00005422,0.0000,15.54
258,0.010394,1.000000,0.000178,1.000000,41.913870,0.000000,1.000000,0.00005182,0.0000,15.85
259,0.011292,1.000000,0.000518,1.000000,41.909249,0.000000,1.000000,0.00004946,0.0000,15.67
260,0.010526,1.000000,0.000642,1.000000,41.988301,0.000000,1.000000,0.00004717,0.0000,15.59
261,0.012819,1.000000,0.001159,0.998801,41.958355,0.000000,1.000000,0.00004492,0.0000,15.65
262,0.014756,1.000000,0.001528,0.998801,41.976091,0.000000,1.000000,0.00004273,0.0000,15.61
263,0.010886,1.000000,0.001555,0.998801,41.992989,0.000000,1.000000,0.00004059,0.0000,15.59
