epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,weighted_center,weighted_feature,weighted_relation,center_weight_effective,feature_weight_effective,relation_weight_effective,grad_norm_ce,grad_norm_center,grad_norm_feature,grad_norm_relation,adaptive_stage,icd_sdc_active,icd_positive_pairs,icd_bank_occupancy,icd_true_class_margin,loss_fcd,loss_arcface_raw,loss_arcface_weighted,loss_logit_kd_weighted,logit_kd_effective_weight,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
130,1.280429,4.135319,0.866897,0.0,0.0,0.223917,12.859596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.59955357,0.22391705,4.13531881,0.41353189,0.64297983,0.05,0.9996,0.003495,0.9964,0.00063413,29.6,30.623962
131,1.26392,4.009739,0.862946,0.0,0.0,0.222757,12.803781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.76919643,0.22275661,4.00973924,0.40097393,0.64018904,0.05,0.9999,0.009122,0.9976,0.00062891,29.8,31.188621
132,1.274667,4.083592,0.866308,0.0,0.0,0.223943,12.847282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.67901786,0.2239434,4.08359207,0.40835921,0.64236413,0.05,0.9999,0.005,0.9988,0.00062367,29.7,29.921149
133,1.270789,4.052918,0.865497,0.0,0.0,0.223746,12.83502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.70952381,0.22374577,4.05291842,0.40529185,0.64175101,0.05,0.9999,0.002795,0.9976,0.00061842,29.7,31.018553
134,1.263592,4.015633,0.862028,0.0,0.0,0.22282,12.78416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.74702381,0.22282047,4.01563312,0.40156332,0.63920799,0.05,0.9999,0.00297,0.9988,0.00061316,29.7,30.176775
135,1.263317,4.027419,0.860576,0.0,0.0,0.222407,12.763362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.75267857,0.2224074,4.02741871,0.40274188,0.63816812,0.05,0.9999,0.004243,0.9988,0.00060788,29.7,30.413902
136,1.243474,3.895004,0.853974,0.0,0.0,0.221167,12.656123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.88869048,0.22116735,3.89500438,0.38950044,0.63280618,0.05,0.9997,0.00202,0.9988,0.00060259,29.8,30.778903
137,1.239838,3.877433,0.852095,0.0,0.0,0.220308,12.635744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.91517857,0.22030785,3.87743298,0.3877433,0.63178724,0.05,0.9997,0.004414,0.9976,0.00059728,29.7,31.143128
138,1.229309,3.806371,0.848672,0.0,0.0,0.220125,12.570932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.98348214,0.22012519,3.80637148,0.38063715,0.62854659,0.05,0.9999,0.004281,0.9976,0.00059197,29.5,31.068455
139,1.250961,3.962899,0.854671,0.0,0.0,0.221241,12.668608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.86220238,0.22124079,3.96289927,0.39628993,0.63343039,0.05,0.9999,0.00138,1.0,0.00058665,29.7,31.24822
140,1.223599,3.773043,0.846294,0.0,0.0,0.219302,12.539852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.05044643,0.21930182,3.77304303,0.37730431,0.62699262,0.05,0.9997,0.002637,0.9988,0.00058131,29.3,31.299796
141,1.227264,3.781791,0.849085,0.0,0.0,0.220138,12.578935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.04910714,0.22013793,3.78179114,0.37817912,0.62894678,0.05,0.9999,0.014107,0.9964,0.00057597,29.9,30.064851
142,1.226422,3.79054,0.847368,0.0,0.0,0.219161,12.564135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.98645833,0.21916096,3.79053984,0.37905399,0.62820676,0.05,0.9999,0.001479,1.0,0.00057061,29.7,31.337705
143,1.229081,3.814257,0.847655,0.0,0.0,0.219357,12.565978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.02395833,0.21935658,3.81425742,0.38142575,0.62829891,0.05,0.9997,0.000564,1.0,0.00056525,29.7,30.992248
144,1.218183,3.744133,0.843769,0.0,0.0,0.218186,12.511672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.09107143,0.21818574,3.74413288,0.37441329,0.6255836,0.05,0.9997,0.002383,0.9988,0.00055988,29.7,31.426177
145,1.211976,3.688933,0.843083,0.0,0.0,0.218318,12.495289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.11681548,0.21831823,3.68893263,0.36889327,0.62476444,0.05,0.9996,0.006014,0.9988,0.00055451,29.7,30.98774
146,1.216842,3.72472,0.84437,0.0,0.0,0.218629,12.514832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.11964286,0.21862865,3.72471966,0.37247197,0.62574163,0.05,0.9999,6.8e-05,1.0,0.00054912,29.7,31.284293
147,1.212258,3.722068,0.840051,0.0,0.0,0.217175,12.457523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.11026786,0.21717482,3.72206842,0.37220685,0.62287616,0.05,0.9999,0.00689,0.9976,0.00054373,29.7,31.606114
148,1.200107,3.622977,0.83781,0.0,0.0,0.216589,12.424418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.22574405,0.21658875,3.62297685,0.36229769,0.62122092,0.05,0.9999,0.001865,1.0,0.00053834,29.7,31.384124
149,1.201566,3.648311,0.836735,0.0,0.0,0.215983,12.41503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.23377976,0.21598337,3.64831128,0.36483113,0.6207515,0.05,0.9999,0.001385,0.9988,0.00053294,29.7,30.598513
150,1.188177,3.554328,0.832745,0.0,0.0,0.215318,12.348525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.29300595,0.21531829,3.55432796,0.3554328,0.61742628,0.05,0.9999,0.001572,1.0,0.00052754,29.9,31.667115
151,1.173298,3.443253,0.828973,0.0,0.0,0.214832,12.282812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.41904762,0.21483219,3.44325289,0.3443253,0.61414063,0.05,0.9999,0.003734,0.9976,0.00052214,29.9,31.187363
152,1.177344,3.498681,0.827476,0.0,0.0,0.214094,12.26763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.38869048,0.21409447,3.49868135,0.34986814,0.61338149,0.05,0.9999,0.000375,1.0,0.00051673,29.9,31.585463
153,1.171998,3.449655,0.827032,0.0,0.0,0.213726,12.266126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.45327381,0.21372593,3.44965453,0.34496546,0.61330631,0.05,0.9999,0.002235,0.9988,0.00051132,29.7,30.807639
154,1.152564,3.31731,0.820833,0.0,0.0,0.213167,12.15333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.59583333,0.21316658,3.31730982,0.33173099,0.60766651,0.05,0.9999,0.004302,0.9988,0.00050591,29.6,31.799938
155,1.148725,3.29952,0.818773,0.0,0.0,0.212038,12.134704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.61294643,0.21203754,3.29951956,0.32995196,0.60673519,0.05,0.9999,0.001782,1.0,0.0005005,29.9,31.418866
156,1.172718,3.475044,0.825213,0.0,0.0,0.212855,12.247167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.41369048,0.21285479,3.47504397,0.3475044,0.61235836,0.05,0.9999,0.003775,0.9976,0.00049509,29.6,31.735941
157,1.156517,3.345789,0.821938,0.0,0.0,0.212292,12.192923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.54598214,0.21229171,3.34578933,0.33457894,0.60964615,0.05,0.9999,0.001214,0.9988,0.00048968,29.9,32.170248
158,1.152882,3.345635,0.818318,0.0,0.0,0.211381,12.138731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.58571429,0.21138143,3.34563514,0.33456352,0.60693657,0.05,0.9999,0.005508,0.9988,0.00048427,29.7,31.95782
159,1.161816,3.41696,0.82012,0.0,0.0,0.212602,12.150375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.49910714,0.21260173,3.41695975,0.34169598,0.60751874,0.05,0.9999,0.001086,1.0,0.00047886,29.7,31.719745
160,1.160557,3.385819,0.821975,0.0,0.0,0.212883,12.181843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.52410714,0.21288319,3.38581909,0.33858191,0.60909218,0.05,0.9999,0.001045,0.9988,0.00047346,29.7,32.150001
161,1.147543,3.300511,0.817492,0.0,0.0,0.211224,12.125362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.58050595,0.21122371,3.30051081,0.33005109,0.60626809,0.05,0.9999,0.000803,1.0,0.00046806,29.6,31.702948
162,1.135409,3.233698,0.81204,0.0,0.0,0.210313,12.034525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.72723214,0.21031326,3.23369781,0.32336979,0.60172627,0.05,0.9997,0.002705,0.9976,0.00046266,29.7,32.231459
163,1.139673,3.261832,0.813489,0.0,0.0,0.210159,12.066607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.65565476,0.21015894,3.26183197,0.3261832,0.60333038,0.05,0.9999,0.002132,0.9988,0.00045727,29.7,31.977459
164,1.127837,3.185763,0.809261,0.0,0.0,0.209611,11.992989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.75982143,0.20961133,3.18576278,0.31857628,0.59964948,0.05,0.9999,0.000608,1.0,0.00045188,29.7,32.058821
165,1.134892,3.25412,0.80948,0.0,0.0,0.209522,11.999153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.73630952,0.20952189,3.25412003,0.32541201,0.59995766,0.05,0.9999,0.000305,1.0,0.00044649,29.6,31.949957
166,1.111344,3.085012,0.802843,0.0,0.0,0.207758,11.90169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.90357143,0.20775832,3.08501155,0.30850116,0.59508453,0.05,0.9999,0.000628,1.0,0.00044112,29.6,31.960174
167,1.115648,3.130574,0.802591,0.0,0.0,0.207555,11.90071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.84627976,0.20755547,3.13057357,0.31305736,0.59503554,0.05,0.9999,0.005113,0.9988,0.00043575,29.6,32.080805
168,1.104856,3.047598,0.800096,0.0,0.0,0.207163,11.858662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.92514881,0.20716306,3.04759762,0.30475977,0.59293309,0.05,0.9999,0.000209,1.0,0.00043039,29.7,32.221949
169,1.115597,3.151849,0.800412,0.0,0.0,0.206625,11.875745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.82291667,0.20662456,3.1518489,0.3151849,0.59378725,0.05,0.9999,0.00183,0.9976,0.00042503,29.7,32.129901
170,1.108453,3.092858,0.799167,0.0,0.0,0.206668,11.849986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.88229167,0.20666804,3.09285781,0.30928579,0.59249929,0.05,0.9999,0.004274,0.9988,0.00041969,29.8,32.403605
171,1.107105,3.083815,0.798724,0.0,0.0,0.206559,11.843302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.8889881,0.20655851,3.08381452,0.30838146,0.59216511,0.05,0.9999,0.00014,1.0,0.00041435,29.6,32.228552
172,1.096331,3.007241,0.795606,0.0,0.0,0.206036,11.791414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.01339286,0.20603565,3.0072412,0.30072413,0.58957073,0.05,0.9999,0.005806,0.9988,0.00040903,29.9,32.52343
173,1.09209,2.980798,0.79401,0.0,0.0,0.205233,11.775546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.03973214,0.20523279,2.98079793,0.2980798,0.58877729,0.05,0.9999,0.006557,0.9964,0.00040372,29.8,32.437637
174,1.093516,3.000596,0.793456,0.0,0.0,0.205952,11.750085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.01205357,0.20595219,3.00059647,0.30005965,0.58750427,0.05,0.9999,0.004993,0.9988,0.00039841,29.8,32.398111
175,1.101293,3.042098,0.797083,0.0,0.0,0.2062,11.817651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.00610119,0.20620017,3.04209818,0.30420982,0.59088257,0.05,0.9999,0.009154,0.9988,0.00039312,29.6,32.597737
176,1.08459,2.931468,0.791443,0.0,0.0,0.205174,11.725377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.11696429,0.20517417,2.93146835,0.29314684,0.58626888,0.05,0.9999,0.005981,0.9988,0.00038784,29.7,32.695195
177,1.080089,2.905497,0.789539,0.0,0.0,0.204521,11.700367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.12470238,0.20452079,2.90549674,0.29054968,0.58501834,0.05,0.9999,0.000665,1.0,0.00038258,29.5,32.857457
178,1.084475,2.95798,0.788677,0.0,0.0,0.203451,11.704533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.09494048,0.20345076,2.95798016,0.29579802,0.58522666,0.05,0.9999,0.005539,0.9988,0.00037733,29.7,32.665121
179,1.071337,2.870116,0.784325,0.0,0.0,0.203684,11.612836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.23035714,0.20368351,2.87011595,0.2870116,0.58064181,0.05,0.9999,0.007419,0.9988,0.00037209,29.7,32.816474
180,1.070769,2.854529,0.785316,0.0,0.0,0.203489,11.636536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.24955357,0.203489,2.8545293,0.28545294,0.58182682,0.05,0.9999,0.001382,1.0,0.00036687,29.5,32.586632
181,1.072697,2.870365,0.78566,0.0,0.0,0.20336,11.646015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.16845238,0.20335951,2.87036453,0.28703646,0.58230076,0.05,0.9999,0.000537,1.0,0.00036166,29.9,32.737261
182,1.061067,2.806949,0.780373,0.0,0.0,0.202057,11.566311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.29122024,0.20205693,2.80694918,0.28069492,0.57831558,0.05,0.9999,0.002336,0.9988,0.00035647,29.7,32.968209
183,1.0591,2.799708,0.779129,0.0,0.0,0.201756,11.547465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.28407738,0.20175608,2.79970834,0.27997084,0.57737326,0.05,0.9999,0.001103,1.0,0.0003513,29.7,32.972537
184,1.068939,2.876441,0.781295,0.0,0.0,0.201954,11.586816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.18690476,0.20195377,2.87644071,0.28764408,0.57934082,0.05,0.9999,0.006484,0.9976,0.00034615,29.5,32.882689
185,1.054385,2.778418,0.776543,0.0,0.0,0.201433,11.502198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.31919643,0.2014331,2.77841807,0.27784181,0.5751099,0.05,0.9999,0.003192,0.9988,0.00034101,29.7,32.991397
186,1.049707,2.733394,0.776368,0.0,0.0,0.201182,11.503714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.36517857,0.20118239,2.73339365,0.27333937,0.57518572,0.05,0.9999,0.002512,0.9988,0.00033589,29.3,32.491653
187,1.046199,2.721196,0.774079,0.0,0.0,0.200273,11.476114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.425,0.20027348,2.72119569,0.27211957,0.57380569,0.05,0.9999,0.002907,0.9988,0.00033079,29.5,33.110439
188,1.044329,2.703031,0.774026,0.0,0.0,0.200671,11.467102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.43883929,0.20067095,2.70303116,0.27030312,0.57335511,0.05,0.9999,0.000505,1.0,0.00032571,29.7,32.960469
189,1.036722,2.669238,0.769798,0.0,0.0,0.199691,11.402124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.46443452,0.19969147,2.66923808,0.26692381,0.57010623,0.05,0.9999,0.002186,0.9988,0.00032065,29.6,33.06764
190,1.029057,2.604079,0.768649,0.0,0.0,0.199175,11.38947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.55044643,0.19917511,2.60407895,0.2604079,0.56947353,0.05,0.9999,0.001348,0.9988,0.00031562,29.7,32.533878
191,1.042286,2.723423,0.769944,0.0,0.0,0.199008,11.418712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.4389881,0.19900812,2.72342327,0.27234233,0.57093562,0.05,0.9999,0.001574,0.9988,0.0003106,29.7,32.97922
192,1.031373,2.618427,0.769531,0.0,0.0,0.198968,11.41126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.51622024,0.19896774,2.61842745,0.26184275,0.57056299,0.05,0.9999,0.001373,1.0,0.00030561,30.0,33.399869
193,1.025131,2.585142,0.766617,0.0,0.0,0.198353,11.365286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.5578869,0.19835268,2.58514217,0.25851422,0.56826434,0.05,0.9999,0.005205,0.9988,0.00030064,29.6,33.179099
194,1.039631,2.69151,0.77048,0.0,0.0,0.199116,11.427279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.48154762,0.19911641,2.69150987,0.26915099,0.57136395,0.05,0.9999,0.003533,0.9976,0.00029569,29.5,33.315492
195,1.024067,2.578941,0.766173,0.0,0.0,0.19885,11.346462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.56994048,0.19884986,2.57894064,0.25789407,0.56732309,0.05,0.9999,0.000516,1.0,0.00029077,29.9,33.408377
