epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
96,0.442956,0.243605,0.642306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25586,0.9844,3.712e-05,24.8
97,0.441115,0.24209,0.64014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.264522,0.9844,3.616e-05,21.9
98,0.441494,0.243058,0.63993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.262496,0.9844,3.52e-05,21.7
99,0.445195,0.252438,0.637951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.253477,0.9856,3.425e-05,21.8
100,0.442736,0.245669,0.639803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.258634,0.9844,3.331e-05,21.8
101,0.442323,0.244493,0.640154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.266323,0.9844,3.237e-05,21.8
102,0.44557,0.252186,0.638954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.255327,0.9856,3.144e-05,21.9
103,0.444356,0.246602,0.64211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.257852,0.9856,3.052e-05,21.7
104,0.443161,0.245046,0.641276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.255595,0.9844,2.961e-05,21.8
105,0.443833,0.246707,0.64096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.263399,0.9856,2.87e-05,21.8
106,0.44616,0.255058,0.637262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.258293,0.9856,2.78e-05,21.7
107,0.444345,0.247148,0.641542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.254521,0.9844,2.692e-05,21.7
108,0.445167,0.250924,0.639409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.258251,0.9844,2.604e-05,21.6
109,0.443428,0.247211,0.639644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.254034,0.9844,2.517e-05,21.7
110,0.445388,0.250373,0.640402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.258091,0.9856,2.432e-05,21.7
111,0.446276,0.250793,0.64176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.253169,0.9856,2.347e-05,21.5
112,0.44481,0.249392,0.640228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.251714,0.9856,2.264e-05,21.7
113,0.447321,0.253466,0.641175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.255334,0.9856,2.181e-05,21.9
114,0.445002,0.250059,0.639945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.254368,0.9856,2.1e-05,21.8
115,0.444112,0.24601,0.642214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.248495,0.9844,2.02e-05,21.6
116,0.446463,0.253046,0.639879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.253827,0.9844,1.941e-05,21.6
117,0.444011,0.246006,0.642016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.253211,0.9856,1.864e-05,21.8
118,0.444776,0.247756,0.641795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.252212,0.9844,1.788e-05,21.9
119,0.446998,0.253715,0.640281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.256678,0.9856,1.713e-05,21.7
120,0.443858,0.246664,0.641053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.245673,0.9844,1.64e-05,21.7
121,0.44753,0.254848,0.640213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.254257,0.9844,1.568e-05,22.0
122,0.444657,0.248126,0.641187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.254985,0.9856,1.497e-05,21.9
123,0.44401,0.24816,0.639859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.250593,0.9844,1.428e-05,21.6
124,0.448974,0.258957,0.63899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.256362,0.9868,1.36e-05,21.8
125,0.446826,0.251122,0.642529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.252994,0.9844,1.294e-05,21.7
126,0.448308,0.255567,0.641049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.249167,0.9844,1.23e-05,21.8
127,0.451028,0.260164,0.641891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.247037,0.9844,1.167e-05,21.7
128,0.446462,0.250976,0.641947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.244511,0.9844,1.105e-05,21.7
129,0.450379,0.260601,0.640157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24517,0.9844,1.045e-05,21.6
130,0.451093,0.259928,0.642258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.250271,0.9832,9.87e-06,21.8
131,0.44796,0.25154,0.64438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.247767,0.9856,9.31e-06,21.8
132,0.448398,0.254816,0.641979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25083,0.9856,8.76e-06,21.7
133,0.453273,0.263523,0.643024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.2502,0.9856,8.23e-06,21.7
134,0.451949,0.259381,0.644516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.247613,0.9856,7.72e-06,21.8
135,0.451023,0.258221,0.643824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.252692,0.9856,7.22e-06,21.7
136,0.448233,0.252469,0.643998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.247918,0.9856,6.74e-06,21.9
137,0.451439,0.258388,0.644491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.254722,0.9856,6.28e-06,21.6
138,0.453604,0.263202,0.644006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.247873,0.9844,5.84e-06,21.5
139,0.454372,0.264741,0.644004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.247861,0.9856,5.42e-06,21.9
140,0.452373,0.259234,0.645511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.243877,0.9856,5.01e-06,21.7
141,0.452076,0.258145,0.646007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.249961,0.9856,4.63e-06,21.9
142,0.451363,0.255707,0.647019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.249113,0.9844,4.26e-06,21.7
143,0.454155,0.262304,0.646006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.248435,0.9856,3.91e-06,21.7
144,0.456155,0.267344,0.644966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.245695,0.9856,3.58e-06,21.9
145,0.454376,0.263831,0.64492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.249703,0.9856,3.27e-06,21.5
146,0.456546,0.26697,0.646123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.249451,0.9844,2.98e-06,21.9
147,0.457987,0.268589,0.647385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.245689,0.9856,2.71e-06,21.7
148,0.453221,0.261197,0.645245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.248629,0.9844,2.46e-06,21.6
149,0.457803,0.268972,0.646633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.246673,0.9856,2.23e-06,21.7
150,0.455704,0.265023,0.646384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.247139,0.9856,2.01e-06,21.8
151,0.455451,0.265344,0.645558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.251925,0.9856,1.82e-06,21.8
152,0.459788,0.274255,0.64532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.245802,0.9844,1.65e-06,22.2
153,0.456706,0.26721,0.646202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.243154,0.9844,1.5e-06,21.8
154,0.459587,0.271988,0.647186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.246875,0.9856,1.37e-06,21.8
155,0.461236,0.276315,0.646157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.244887,0.9856,1.25e-06,21.8
156,0.45806,0.26795,0.648169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.243604,0.9844,1.16e-06,21.7
157,0.458917,0.268722,0.649112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.245481,0.9856,1.09e-06,21.7
