epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
133,2,2.066622,0.999850,2.068164,0.990408,0.00008373,6.43
134,2,2.065729,1.000000,2.067245,0.990408,0.00008153,6.23
135,2,2.065553,0.999850,2.067954,0.992806,0.00007935,6.33
136,2,2.064130,1.000000,2.068645,0.992806,0.00007718,6.46
137,2,2.064142,1.000000,2.070527,0.988010,0.00007504,6.80
138,2,2.064847,1.000000,2.068076,0.989209,0.00007291,6.86
139,2,2.060574,1.000000,2.064044,0.990408,0.00007081,7.59
140,2,2.060325,1.000000,2.066403,0.990408,0.00006873,8.08
141,2,2.060997,1.000000,2.064399,0.992806,0.00006667,6.49
142,2,2.059914,0.999700,2.063413,0.992806,0.00006464,6.76
143,2,2.061239,0.999850,2.063742,0.991607,0.00006263,6.59
144,2,2.061457,1.000000,2.069079,0.990408,0.00006064,6.81
145,2,2.058388,1.000000,2.063474,0.991607,0.00005868,6.69
146,2,2.060466,1.000000,2.061783,0.992806,0.00005674,6.48
147,2,2.059944,1.000000,2.062991,0.990408,0.00005482,7.41
148,2,2.056975,1.000000,2.061112,0.990408,0.00005294,6.46
149,2,2.059083,0.999850,2.059190,0.990408,0.00005108,6.51
150,2,2.057475,1.000000,2.059236,0.990408,0.00004925,6.69
151,2,2.053444,0.999850,2.059678,0.990408,0.00004744,7.15
152,2,2.055182,1.000000,2.059226,0.991607,0.00004567,6.56
153,2,2.057578,1.000000,2.059124,0.992806,0.00004392,6.71
154,2,2.057426,1.000000,2.058689,0.991607,0.00004220,5.98
155,2,2.053072,1.000000,2.055778,0.992806,0.00004051,6.47
156,2,2.054195,1.000000,2.057309,0.992806,0.00003885,6.28
157,2,2.053257,0.999850,2.058242,0.992806,0.00003722,6.30
158,2,2.053104,0.999850,2.059183,0.991607,0.00003562,6.61
159,2,2.053464,0.999850,2.057542,0.991607,0.00003406,7.12
160,2,2.054386,1.000000,2.058468,0.990408,0.00003252,8.69
161,2,2.051314,1.000000,2.062656,0.991607,0.00003102,8.82
162,2,2.053505,0.999850,2.057823,0.991607,0.00002955,8.80
163,2,2.051204,1.000000,2.056450,0.992806,0.00002812,7.63
164,2,2.051067,1.000000,2.057407,0.990408,0.00002671,6.50
165,2,2.049458,1.000000,2.053942,0.990408,0.00002534,7.88
166,2,2.052767,0.999850,2.055505,0.991607,0.00002401,6.97
167,2,2.052837,1.000000,2.055491,0.992806,0.00002271,6.47
168,2,2.053507,0.999850,2.054258,0.990408,0.00002144,6.42
169,2,2.050849,0.999850,2.056101,0.990408,0.00002021,6.60
170,2,2.052234,0.999850,2.054129,0.991607,0.00001902,6.53
171,2,2.053743,1.000000,2.053514,0.991607,0.00001786,6.44
172,2,2.049159,1.000000,2.054307,0.991607,0.00001674,6.63
173,2,2.052107,1.000000,2.055163,0.992806,0.00001565,6.65
174,2,2.050086,1.000000,2.056223,0.992806,0.00001460,6.67
175,2,2.050090,0.999850,2.054150,0.991607,0.00001359,6.37
176,2,2.051883,1.000000,2.052617,0.991607,0.00001262,6.42
177,2,2.052193,1.000000,2.054747,0.990408,0.00001168,6.60
178,2,2.049854,0.999850,2.056145,0.991607,0.00001078,6.60
179,2,2.050637,0.999850,2.055801,0.990408,0.00000992,6.58
180,2,2.050279,1.000000,2.054123,0.992806,0.00000910,6.43
181,2,2.050982,1.000000,2.055499,0.991607,0.00000832,6.66
182,2,2.050288,1.000000,2.053166,0.994005,0.00000757,6.70
183,2,2.049696,0.999850,2.053001,0.992806,0.00000687,6.79
184,2,2.049914,1.000000,2.055338,0.992806,0.00000620,6.63
185,2,2.049133,0.999850,2.052874,0.991607,0.00000557,6.62
186,2,2.048102,0.999850,2.052379,0.991607,0.00000499,6.62
187,2,2.051373,1.000000,2.052371,0.992806,0.00000444,6.97
188,2,2.047893,0.999850,2.052652,0.994005,0.00000393,6.86
189,2,2.050201,1.000000,2.053549,0.992806,0.00000347,6.43
190,2,2.049641,0.999850,2.055647,0.992806,0.00000304,7.35
191,2,2.046849,0.999850,2.052724,0.990408,0.00000265,6.58
192,2,2.049091,0.999850,2.053122,0.992806,0.00000231,6.37
193,2,2.050614,1.000000,2.052912,0.992806,0.00000200,6.60
194,2,2.048178,1.000000,2.052550,0.992806,0.00000174,6.79
195,2,2.050311,1.000000,2.052798,0.994005,0.00000151,6.67
196,2,2.048989,1.000000,2.054227,0.992806,0.00000133,6.44
197,2,2.049435,1.000000,2.052234,0.991607,0.00000118,6.56
198,2,2.048063,1.000000,2.051493,0.994005,0.00000108,6.75
199,2,2.048975,1.000000,2.052913,0.991607,0.00000102,6.71
200,2,2.047365,1.000000,2.054289,0.992806,0.00000100,6.49
