epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
132,2,1.955429,1.000000,2.030403,0.995204,0.00008595,17.93
133,2,1.955552,1.000000,2.028370,0.995204,0.00008373,17.79
134,2,1.954735,1.000000,2.031200,0.996403,0.00008153,18.79
135,2,1.955096,1.000000,2.025816,0.995204,0.00007935,18.36
136,2,1.954764,1.000000,2.022745,0.995204,0.00007718,17.08
137,2,1.955020,1.000000,2.030488,0.996403,0.00007504,18.55
138,2,1.954731,1.000000,2.025255,0.996403,0.00007291,18.40
139,2,1.954710,1.000000,2.029242,0.996403,0.00007081,17.26
140,2,1.953945,1.000000,2.028142,0.996403,0.00006873,19.03
141,2,1.955189,1.000000,2.030582,0.996403,0.00006667,17.75
142,2,1.952376,1.000000,2.026192,0.996403,0.00006464,18.33
143,2,1.954026,1.000000,2.027041,0.995204,0.00006263,18.00
144,2,1.953014,1.000000,2.028887,0.995204,0.00006064,18.89
145,2,1.953103,1.000000,2.024538,0.996403,0.00005868,17.99
146,2,1.953212,1.000000,2.024645,0.995204,0.00005674,18.20
147,2,1.952384,1.000000,2.027531,0.995204,0.00005482,17.59
148,2,1.952140,1.000000,2.023243,0.995204,0.00005294,18.47
149,2,1.951964,1.000000,2.022081,0.996403,0.00005108,15.99
150,2,1.951440,1.000000,2.028389,0.996403,0.00004925,17.77
151,2,1.951687,1.000000,2.021106,0.996403,0.00004744,18.48
152,2,1.952967,1.000000,2.026211,0.996403,0.00004567,17.22
153,2,1.951213,1.000000,2.023763,0.995204,0.00004392,17.60
154,2,1.950787,1.000000,2.024302,0.996403,0.00004220,18.46
155,2,1.951851,1.000000,2.024779,0.997602,0.00004051,18.23
156,2,1.949143,1.000000,2.024290,0.996403,0.00003885,17.93
157,2,1.951201,1.000000,2.027558,0.997602,0.00003722,17.43
158,2,1.952418,1.000000,2.021665,0.996403,0.00003562,18.09
159,2,1.949339,1.000000,2.024720,0.996403,0.00003406,17.23
160,2,1.950007,1.000000,2.023687,0.997602,0.00003252,18.33
161,2,1.951011,1.000000,2.024680,0.997602,0.00003102,17.60
162,2,1.949365,1.000000,2.020848,0.996403,0.00002955,16.93
163,2,1.949868,1.000000,2.019918,0.997602,0.00002812,17.88
164,2,1.949948,1.000000,2.021121,0.997602,0.00002671,17.84
165,2,1.948844,1.000000,2.024137,0.997602,0.00002534,17.75
166,2,1.950574,1.000000,2.025251,0.996403,0.00002401,15.91
167,2,1.949023,1.000000,2.022141,0.995204,0.00002271,18.42
168,2,1.949367,1.000000,2.025157,0.996403,0.00002144,16.65
169,2,1.948508,1.000000,2.027175,0.996403,0.00002021,17.07
170,2,1.949584,1.000000,2.022993,0.996403,0.00001902,15.94
171,2,1.950085,1.000000,2.020302,0.996403,0.00001786,17.83
172,2,1.950355,1.000000,2.022512,0.997602,0.00001674,17.03
173,2,1.948579,1.000000,2.020851,0.996403,0.00001565,16.25
174,2,1.948772,1.000000,2.022452,0.996403,0.00001460,17.38
175,2,1.949616,1.000000,2.020411,0.996403,0.00001359,17.94
176,2,1.949382,1.000000,2.022442,0.997602,0.00001262,16.53
177,2,1.948227,1.000000,2.024734,0.997602,0.00001168,16.92
178,2,1.947703,1.000000,2.020126,0.996403,0.00001078,17.94
179,2,1.948316,1.000000,2.025682,0.997602,0.00000992,17.43
180,2,1.949346,1.000000,2.024291,0.996403,0.00000910,15.91
181,2,1.950186,1.000000,2.021797,0.997602,0.00000832,17.70
182,2,1.948635,1.000000,2.022220,0.997602,0.00000757,17.49
183,2,1.947432,1.000000,2.024755,0.997602,0.00000687,16.63
184,2,1.946753,1.000000,2.019714,0.997602,0.00000620,17.23
185,2,1.947248,1.000000,2.020307,0.996403,0.00000557,18.04
186,2,1.948217,1.000000,2.024582,0.997602,0.00000499,18.35
187,2,1.947549,1.000000,2.024313,0.997602,0.00000444,15.26
188,2,1.948090,1.000000,2.024357,0.997602,0.00000393,17.50
189,2,1.948143,1.000000,2.022774,0.997602,0.00000347,18.23
190,2,1.947190,1.000000,2.019041,0.996403,0.00000304,17.27
191,2,1.946525,1.000000,2.022126,0.996403,0.00000265,16.89
192,2,1.948761,1.000000,2.019376,0.997602,0.00000231,17.89
193,2,1.948309,1.000000,2.022422,0.996403,0.00000200,17.42
194,2,1.947034,1.000000,2.020409,0.997602,0.00000174,17.27
195,2,1.947310,1.000000,2.024001,0.996403,0.00000151,17.61
196,2,1.948762,1.000000,2.022313,0.997602,0.00000133,17.55
197,2,1.948795,1.000000,2.020801,0.997602,0.00000118,16.34
198,2,1.948164,1.000000,2.021628,0.997602,0.00000108,17.52
199,2,1.948684,1.000000,2.022272,0.996403,0.00000102,18.03
200,2,1.948054,1.000000,2.021840,0.997602,0.00000100,17.24
