epoch,train_loss,train_acc,val_loss,val_acc,val_true_class_margin,consistency_loss,view_agreement,lr,drop_path,epoch_time_sec
124,6.237094,0.999851,0.023792,0.992806,28.197550,0.050857,1.000000,0.00066511,0.0000,31.49
125,6.066427,0.999554,0.047140,0.991607,28.635080,0.049945,0.999554,0.00065999,0.0000,31.57
126,6.127688,0.999851,0.039282,0.991607,28.484025,0.050829,1.000000,0.00065485,0.0000,31.31
127,6.064702,0.999851,0.058096,0.989209,28.031116,0.049187,0.999851,0.00064970,0.0000,31.53
128,5.946142,0.999851,0.011215,0.995204,28.625748,0.048491,1.000000,0.00064453,0.0000,31.58
129,5.943283,0.999851,0.024237,0.992806,28.396108,0.047770,0.999702,0.00063934,0.0000,31.78
130,5.837160,0.999851,0.034562,0.990408,29.408817,0.048750,0.999851,0.00063413,0.0000,30.93
131,5.835516,0.999851,0.045115,0.990408,29.057791,0.047261,1.000000,0.00062891,0.0000,31.56
132,5.804130,0.999851,0.032148,0.992806,29.048107,0.044663,1.000000,0.00062367,0.0000,31.57
133,5.728440,0.999851,0.045244,0.990408,28.724461,0.045652,1.000000,0.00061842,0.0000,31.42
134,5.704038,0.999851,0.036821,0.991607,28.697728,0.046328,1.000000,0.00061316,0.0000,31.20
135,5.666956,0.999851,0.040402,0.991607,27.554694,0.043699,1.000000,0.00060788,0.0000,31.32
136,5.541397,0.999851,0.047965,0.989209,28.453018,0.045074,0.999851,0.00060259,0.0000,31.58
137,5.544298,0.999851,0.041335,0.990408,28.785636,0.041515,1.000000,0.00059728,0.0000,31.44
138,5.379809,0.999851,0.064024,0.988010,26.954874,0.041367,0.999851,0.00059197,0.0000,31.61
139,5.498147,0.999851,0.031146,0.991607,29.477649,0.040885,1.000000,0.00058665,0.0000,31.64
140,5.478952,0.999851,0.031339,0.992806,29.585608,0.041918,0.999851,0.00058131,0.0000,31.33
141,5.464382,0.999851,0.035210,0.991607,29.475077,0.040038,1.000000,0.00057597,0.0000,31.51
142,5.315242,0.999851,0.037400,0.991607,29.666095,0.037786,1.000000,0.00057061,0.0000,31.47
143,5.250855,0.999702,0.032523,0.992806,29.175191,0.037860,1.000000,0.00056525,0.0000,31.31
144,5.298358,0.999851,0.042042,0.991607,28.674547,0.040255,1.000000,0.00055988,0.0000,31.57
145,5.260162,0.999851,0.026096,0.992806,29.239596,0.038691,1.000000,0.00055451,0.0000,31.69
146,5.333090,0.999851,0.026092,0.990408,29.556180,0.041444,0.999851,0.00054912,0.0000,31.43
147,5.122698,0.999851,0.050754,0.991607,29.756150,0.035280,1.000000,0.00054373,0.0000,31.40
148,5.101638,0.999851,0.024851,0.992806,30.087056,0.036276,1.000000,0.00053834,0.0000,31.56
149,5.095994,0.999851,0.022169,0.992806,28.876587,0.035111,1.000000,0.00053294,0.0000,31.35
150,4.958983,0.999851,0.032020,0.990408,30.191578,0.033587,1.000000,0.00052754,0.0000,31.44
151,4.961216,0.999851,0.026665,0.992806,30.027314,0.034399,1.000000,0.00052214,0.0000,31.59
152,4.971758,0.999851,0.033889,0.994005,30.245161,0.032550,1.000000,0.00051673,0.0000,31.65
153,4.866304,0.999851,0.016527,0.994005,29.742205,0.032466,1.000000,0.00051132,0.0000,31.81
154,4.784647,0.999851,0.035093,0.994005,30.293194,0.030914,1.000000,0.00050591,0.0000,31.34
155,4.806781,0.999851,0.026871,0.992806,30.406484,0.030816,1.000000,0.00050050,0.0000,31.36
156,4.746225,0.999851,0.031361,0.994005,29.689522,0.031363,1.000000,0.00049509,0.0000,31.28
157,4.710954,0.999851,0.027195,0.991607,30.276690,0.031441,1.000000,0.00048968,0.0000,31.51
158,4.627005,0.999851,0.020196,0.994005,30.236390,0.031514,0.999702,0.00048427,0.0000,31.08
159,4.646729,0.999851,0.018250,0.996403,30.466197,0.030644,1.000000,0.00047886,0.0000,23.00
160,4.722748,0.999851,0.025717,0.992806,30.592565,0.031311,1.000000,0.00047346,0.0000,23.17
161,4.608870,0.999851,0.027094,0.994005,30.063686,0.028994,1.000000,0.00046806,0.0000,23.16
162,4.581018,0.999851,0.044158,0.990408,30.391938,0.028718,1.000000,0.00046266,0.0000,22.98
163,4.485768,0.999851,0.013312,0.994005,30.894608,0.029652,1.000000,0.00045727,0.0000,22.97
164,4.517411,0.999851,0.024280,0.990408,30.792436,0.026543,1.000000,0.00045188,0.0000,22.87
165,4.498161,0.999851,0.020708,0.994005,30.408409,0.027654,1.000000,0.00044649,0.0000,22.82
166,4.362697,0.999851,0.023588,0.995204,30.849124,0.026277,1.000000,0.00044112,0.0000,23.01
