epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
126,2,1.947310,1.000000,1.969943,0.997602,0.00009963,6.34
127,2,1.947839,1.000000,1.967979,0.997602,0.00009731,8.05
128,2,1.945539,1.000000,1.967475,0.997602,0.00009501,8.34
129,2,1.946805,1.000000,1.969291,0.997602,0.00009272,8.61
130,2,1.945452,1.000000,1.967361,0.997602,0.00009045,8.28
131,2,1.945815,1.000000,1.968322,0.997602,0.00008819,7.54
132,2,1.945051,1.000000,1.968875,0.997602,0.00008595,6.48
133,2,1.945261,1.000000,1.967724,0.997602,0.00008373,6.81
134,2,1.946586,1.000000,1.965140,0.997602,0.00008153,6.35
135,2,1.943749,1.000000,1.967685,0.997602,0.00007935,6.61
136,2,1.944668,1.000000,1.965577,0.997602,0.00007718,6.61
137,2,1.943584,1.000000,1.966877,0.997602,0.00007504,6.83
138,2,1.944555,1.000000,1.966873,0.997602,0.00007291,6.35
139,2,1.944347,1.000000,1.968080,0.997602,0.00007081,6.56
140,2,1.941234,1.000000,1.968321,0.997602,0.00006873,7.01
141,2,1.943280,1.000000,1.970725,0.997602,0.00006667,6.31
142,2,1.943850,1.000000,1.965643,0.997602,0.00006464,6.71
143,2,1.942258,1.000000,1.965245,0.997602,0.00006263,6.33
144,2,1.941763,1.000000,1.965653,0.997602,0.00006064,6.37
145,2,1.940974,1.000000,1.964999,0.997602,0.00005868,6.44
146,2,1.942125,1.000000,1.963419,0.997602,0.00005674,6.29
147,2,1.943560,1.000000,1.965581,0.997602,0.00005482,6.14
148,2,1.941373,1.000000,1.965350,0.997602,0.00005294,6.33
149,2,1.941585,1.000000,1.962438,0.997602,0.00005108,6.01
150,2,1.942063,1.000000,1.962805,0.997602,0.00004925,6.72
151,2,1.940589,1.000000,1.965907,0.997602,0.00004744,8.11
152,2,1.940457,1.000000,1.965120,0.997602,0.00004567,8.08
153,2,1.940357,1.000000,1.964276,0.997602,0.00004392,8.04
154,2,1.940708,1.000000,1.965669,0.997602,0.00004220,8.17
155,2,1.941473,1.000000,1.966465,0.997602,0.00004051,7.13
156,2,1.939694,1.000000,1.966683,0.997602,0.00003885,6.64
157,2,1.939483,1.000000,1.966807,0.997602,0.00003722,6.44
158,2,1.938710,1.000000,1.966576,0.997602,0.00003562,6.49
159,2,1.940463,1.000000,1.962157,0.997602,0.00003406,6.41
160,2,1.937286,1.000000,1.963785,0.997602,0.00003252,6.52
161,2,1.939877,1.000000,1.964890,0.997602,0.00003102,6.33
162,2,1.938790,1.000000,1.963497,0.997602,0.00002955,6.31
163,2,1.940024,1.000000,1.964342,0.997602,0.00002812,6.31
164,2,1.940962,1.000000,1.963493,0.997602,0.00002671,6.52
165,2,1.938002,1.000000,1.964122,0.997602,0.00002534,6.36
166,2,1.939797,1.000000,1.963410,0.997602,0.00002401,6.48
167,2,1.937739,1.000000,1.962684,0.997602,0.00002271,6.40
168,2,1.938417,1.000000,1.962664,0.997602,0.00002144,6.44
169,2,1.939573,1.000000,1.965105,0.997602,0.00002021,6.19
170,2,1.938134,1.000000,1.963950,0.997602,0.00001902,6.17
171,2,1.937962,1.000000,1.963111,0.997602,0.00001786,6.52
172,2,1.937495,1.000000,1.962170,0.997602,0.00001674,6.42
173,2,1.937674,1.000000,1.962483,0.997602,0.00001565,6.25
174,2,1.937976,1.000000,1.963528,0.997602,0.00001460,6.29
175,2,1.937065,1.000000,1.963234,0.997602,0.00001359,6.16
176,2,1.937396,1.000000,1.962552,0.997602,0.00001262,6.35
177,2,1.937061,1.000000,1.963829,0.997602,0.00001168,6.29
178,2,1.937108,1.000000,1.963550,0.997602,0.00001078,6.22
179,2,1.937529,1.000000,1.962627,0.997602,0.00000992,6.39
180,2,1.936620,1.000000,1.963809,0.997602,0.00000910,6.17
181,2,1.937326,1.000000,1.963768,0.997602,0.00000832,5.88
182,2,1.937105,1.000000,1.961755,0.997602,0.00000757,6.37
183,2,1.937405,1.000000,1.963775,0.997602,0.00000687,6.63
184,2,1.937803,1.000000,1.963534,0.997602,0.00000620,8.06
185,2,1.935718,1.000000,1.962348,0.997602,0.00000557,6.07
186,2,1.935706,1.000000,1.964648,0.997602,0.00000499,6.28
187,2,1.937457,1.000000,1.964086,0.997602,0.00000444,6.26
