epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,weighted_center,weighted_feature,weighted_relation,center_weight_effective,feature_weight_effective,relation_weight_effective,grad_norm_ce,grad_norm_center,grad_norm_feature,grad_norm_relation,adaptive_stage,icd_sdc_active,icd_positive_pairs,icd_bank_occupancy,icd_true_class_margin,loss_fcd,loss_arcface_raw,loss_arcface_weighted,loss_logit_kd_weighted,logit_kd_effective_weight,loss_ce_weighted,loss_ls_kd,loss_ls_kd_weighted,student_logit_std,teacher_logit_std,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
176,6.121742,2.182493,0.437694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18249314,0.43769437,3.93924932,1.16199332,6.27073014,1.0,0.395876,0.9988,0.00038784,26.8,4.931546
177,6.094406,2.176612,0.43531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17661248,0.43531042,3.91779377,1.16204189,6.27117074,0.9999,0.387385,0.9988,0.00038258,26.9,4.923796
178,6.124001,2.190057,0.437105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19005707,0.43710484,3.93394356,1.1592323,6.27127948,0.9999,0.456753,0.9988,0.00037733,27.3,4.741244
179,6.084127,2.176785,0.434149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17678525,0.43414908,3.90734176,1.15981251,6.26992295,0.9999,0.383831,0.9976,0.00037209,26.9,4.964029
180,6.077486,2.175397,0.433566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17539677,0.43356552,3.90208969,1.15986703,6.27025344,1.0,0.402418,0.9988,0.00036687,26.9,4.900418
181,6.092122,2.183426,0.4343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18342575,0.43429964,3.90869672,1.1552161,6.26976585,0.9997,0.388483,0.9976,0.00036166,26.9,4.876616
182,6.042277,2.17433,0.429772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17432966,0.42977189,3.86794697,1.15778744,6.27185651,0.9999,0.408594,0.9988,0.00035647,26.9,4.859782
183,6.058699,2.178646,0.431117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17864581,0.43111703,3.88005328,1.15400518,6.27008329,0.9999,0.390973,0.9976,0.0003513,27.1,4.922435
184,6.081735,2.178096,0.433738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17809609,0.43373765,3.90363882,1.15269088,6.2692144,0.9999,0.367747,0.9988,0.00034615,27.1,5.024531
185,6.03312,2.170265,0.429206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17026544,0.42920601,3.86285407,1.15593988,6.26862412,1.0,0.362378,0.9988,0.00034101,27.2,5.015511
186,6.012159,2.171901,0.426695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17190055,0.42669538,3.84025844,1.15349211,6.26804051,1.0,0.381757,0.9988,0.00033589,27.1,4.951274
187,5.998059,2.169633,0.425381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16963339,0.42538066,3.82842595,1.15261915,6.27050363,0.9996,0.423208,0.9988,0.00033079,26.9,4.872973
188,6.007388,2.178623,0.425418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17862266,0.42541833,3.82876492,1.14878606,6.26879228,0.9999,0.466003,0.9976,0.00032571,27.0,4.658288
189,5.985391,2.172823,0.423619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17282323,0.42361859,3.8125673,1.14940772,6.26850629,0.9997,0.389625,1.0,0.00032065,27.5,4.934016
190,5.991611,2.170619,0.424555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17061885,0.42455468,3.82099213,1.14983186,6.26709158,1.0,0.439714,0.9988,0.00031562,27.0,4.766082
191,5.985611,2.170686,0.423881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17068569,0.42388062,3.81492558,1.15108969,6.26986201,0.9999,0.393781,0.9988,0.0003106,27.1,4.922092
192,5.970512,2.172356,0.422017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17235604,0.42201731,3.79815576,1.14880102,6.26859564,1.0,0.397336,1.0,0.00030561,27.3,4.910533
193,5.979842,2.175618,0.422692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17561814,0.42269156,3.80422405,1.14399561,6.26993871,0.9997,0.398235,1.0,0.00030064,26.7,4.88859
194,5.989861,2.174745,0.423902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17474539,0.42390178,3.81511607,1.14472027,6.27035588,1.0,0.383751,1.0,0.00029569,26.9,4.960513
195,5.950375,2.169958,0.420046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16995762,0.42004641,3.78041769,1.14735629,6.271079,0.9999,0.395264,0.9988,0.00029077,27.0,4.967045
196,5.921195,2.168648,0.41695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16864785,0.41694966,3.75254697,1.14603657,6.26927721,0.9999,0.409907,0.9988,0.00028587,26.7,4.903942
197,5.91279,2.164263,0.416503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16426289,0.41650303,3.74852726,1.14741517,6.26910817,0.9997,0.4182,0.9988,0.00028099,27.0,4.853956
198,5.909979,2.165906,0.416008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16590576,0.41600816,3.74407342,1.14215248,6.26847184,0.9999,0.38504,0.9988,0.00027615,27.0,5.001678
199,5.959685,2.173564,0.42068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17356421,0.42068009,3.78612083,1.14068855,6.27042712,0.9999,0.391593,0.9988,0.00027132,27.0,4.969156
200,5.921273,2.166936,0.417149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16693599,0.41714853,3.75433681,1.14462042,6.26775209,1.0,0.388841,0.9988,0.00026653,27.0,4.988516
201,5.904533,2.16652,0.415335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16651984,0.4153348,3.73801322,1.14166386,6.26996902,0.9999,0.393689,0.9988,0.00026176,26.9,4.952686
202,5.911455,2.169574,0.415765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16957387,0.41576456,3.74188103,1.1391025,6.26962156,0.9999,0.397084,0.9976,0.00025702,27.1,4.979745
203,5.85293,2.156772,0.410684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15677232,0.41068413,3.69615719,1.1434963,6.26992041,1.0,0.411534,0.9976,0.00025231,26.9,4.929356
204,5.883955,2.167735,0.412913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1677348,0.41291331,3.71621979,1.13932702,6.27101621,0.9999,0.39079,0.9988,0.00024763,27.2,4.995585
205,5.867208,2.163403,0.411534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1634035,0.41153388,3.70380492,1.13839286,6.27163699,1.0,0.401972,0.9988,0.00024298,26.9,4.960898
206,5.837565,2.159085,0.40872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15908456,0.40872007,3.6784806,1.1379685,6.2677949,1.0,0.415297,0.9976,0.00023836,26.9,4.889645
207,5.860561,2.165062,0.410611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16506215,0.41061101,3.69549907,1.13671643,6.26874013,0.9999,0.387753,0.9976,0.00023377,26.9,5.027006
208,5.87767,2.168953,0.41208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16895314,0.41207963,3.70871668,1.136587,6.27033072,1.0,0.370327,0.9988,0.00022921,26.9,5.049295
209,5.853621,2.168547,0.409453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16854692,0.40945273,3.68507453,1.13454979,6.26931623,0.9999,0.401603,0.9988,0.00022468,27.0,4.972276
210,5.822548,2.163459,0.406565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16345938,0.40656545,3.65908911,1.13569066,6.26931643,0.9997,0.390127,0.9976,0.00022019,26.9,5.008334
211,5.813384,2.157491,0.40621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1574908,0.40621031,3.65589282,1.13569262,6.26974358,1.0,0.413466,1.0,0.00021572,27.2,4.935904
212,5.80015,2.158637,0.404613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15863691,0.40461261,3.64151353,1.13427172,6.26999259,0.9999,0.407224,0.9988,0.0002113,27.0,4.953793
213,5.808785,2.159083,0.405522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15908318,0.40552245,3.64970207,1.1328718,6.26865585,0.9997,0.395184,0.9988,0.0002069,27.0,4.989115
214,5.798876,2.161366,0.404168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16136649,0.40416769,3.63750921,1.13329742,6.27155642,0.9999,0.389812,0.9976,0.00020254,27.1,5.018461
215,5.768745,2.154837,0.401545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15483741,0.40154532,3.61390784,1.13532039,6.27023158,0.9999,0.397753,0.9988,0.00019822,27.0,4.959999
216,5.785635,2.160063,0.402841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1600627,0.40284132,3.6255719,1.12985561,6.27123872,0.9997,0.420885,0.9988,0.00019393,26.9,4.924075
217,5.769036,2.158864,0.40113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15886371,0.4011302,3.6101718,1.13065482,6.27068106,0.9999,0.393619,0.9988,0.00018967,26.9,5.015653
218,5.778233,2.157776,0.402273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15777628,0.40227298,3.62045679,1.12993004,6.26955994,0.9997,0.428866,0.9988,0.00018545,26.9,4.898998
219,5.805846,2.160085,0.405085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16008463,0.40508462,3.64576154,1.12950559,6.27029714,0.9999,0.420329,1.0,0.00018127,26.9,4.929627
220,5.775422,2.160703,0.401635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16070344,0.40163542,3.61471883,1.12639032,6.27131351,1.0,0.398732,1.0,0.00017713,27.1,4.982906
221,5.788375,2.162004,0.40293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16200418,0.40293011,3.62637103,1.12910945,6.26967631,0.9999,0.397909,0.9988,0.00017303,27.2,4.992212
222,5.755096,2.158402,0.399633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15840218,0.39963262,3.5966936,1.12897272,6.27047164,0.9999,0.397898,0.9988,0.00016896,27.0,5.003614
223,5.746804,2.15656,0.398916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15655952,0.39891606,3.59024451,1.12760916,6.26771011,0.9997,0.378546,0.9976,0.00016493,26.9,5.069622
224,5.770547,2.158327,0.401358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15832697,0.40135777,3.61221994,1.12705723,6.2702653,1.0,0.392497,0.9988,0.00016094,27.1,5.016864
225,5.749565,2.157122,0.39916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15712212,0.39916035,3.59244314,1.12707402,6.26966154,1.0,0.398665,0.9988,0.00015699,26.9,5.008074
226,5.763899,2.159157,0.400527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15915728,0.4005269,3.60474205,1.12612712,6.27037893,0.9999,0.402607,0.9988,0.00015309,27.1,5.010767
227,5.730764,2.156381,0.397154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15638075,0.39715372,3.57438351,1.12832206,6.26812671,1.0,0.404507,0.9988,0.00014922,26.9,5.007358
228,5.720374,2.154204,0.396241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15420381,0.39624111,3.56617001,1.12536942,6.2704043,1.0,0.398157,0.9988,0.00014539,27.1,5.016931
229,5.702731,2.151275,0.394606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15127515,0.39460618,3.55145564,1.1265619,6.27203979,0.9999,0.399401,0.9976,0.00014161,27.1,5.011906
230,5.716903,2.155388,0.395724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15538763,0.39572389,3.56151497,1.12417555,6.27043849,1.0,0.397761,0.9988,0.00013787,26.9,5.019449
231,5.700133,2.150198,0.394437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15019768,0.39443726,3.54993534,1.1230986,6.2701532,1.0,0.419189,1.0,0.00013417,26.9,4.93379
232,5.697438,2.153481,0.393773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15348122,0.39377301,3.54395709,1.12362812,6.2689179,1.0,0.408006,0.9988,0.00013051,26.8,4.974976
233,5.718155,2.156086,0.395785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15608632,0.39578541,3.56206867,1.12432718,6.270243,1.0,0.403011,1.0,0.0001269,26.9,5.015073
234,5.716886,2.159783,0.395234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15978345,0.39523363,3.5571027,1.12180362,6.27057535,0.9999,0.394742,0.9988,0.00012333,27.1,5.049559
235,5.683033,2.150773,0.392473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15077324,0.39247328,3.53225953,1.12357369,6.27068807,0.9999,0.413084,0.9988,0.0001198,26.9,4.970264
