epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
136,2,1.880274,1.000000,1.910084,0.998801,0.00007718,37.89
137,2,1.879789,1.000000,1.907986,0.997602,0.00007504,37.87
138,2,1.879171,1.000000,1.907734,0.997602,0.00007291,37.97
139,2,1.879767,1.000000,1.907601,0.997602,0.00007081,37.83
140,2,1.878637,1.000000,1.908760,0.997602,0.00006873,37.96
141,2,1.879491,1.000000,1.909893,0.997602,0.00006667,37.94
142,2,1.878830,1.000000,1.908961,0.998801,0.00006464,37.98
143,2,1.879006,1.000000,1.911176,0.998801,0.00006263,37.87
144,2,1.877965,1.000000,1.906849,0.998801,0.00006064,38.01
145,2,1.878636,1.000000,1.908391,0.998801,0.00005868,37.86
146,2,1.877698,1.000000,1.907960,0.996403,0.00005674,37.82
147,2,1.877393,1.000000,1.905955,0.998801,0.00005482,38.05
148,2,1.877117,1.000000,1.908283,0.998801,0.00005294,37.88
149,2,1.877418,1.000000,1.905320,0.998801,0.00005108,37.81
150,2,1.877025,1.000000,1.904561,0.998801,0.00004925,37.90
151,2,1.876565,1.000000,1.908885,0.996403,0.00004744,38.04
152,2,1.876233,1.000000,1.907383,0.997602,0.00004567,38.12
153,2,1.876849,1.000000,1.905987,0.997602,0.00004392,37.73
154,2,1.877080,1.000000,1.905720,0.998801,0.00004220,37.80
155,2,1.875923,1.000000,1.906262,0.998801,0.00004051,37.77
156,2,1.876005,1.000000,1.904706,0.998801,0.00003885,37.80
157,2,1.876242,1.000000,1.904359,0.997602,0.00003722,37.83
158,2,1.875726,1.000000,1.905311,0.998801,0.00003562,37.91
159,2,1.875752,1.000000,1.903619,0.998801,0.00003406,37.99
160,2,1.875421,1.000000,1.903254,0.998801,0.00003252,37.80
161,2,1.875579,1.000000,1.903525,0.998801,0.00003102,37.77
162,2,1.875534,1.000000,1.903673,0.998801,0.00002955,37.82
163,2,1.875547,1.000000,1.903447,0.998801,0.00002812,37.85
164,2,1.874801,1.000000,1.903261,0.998801,0.00002671,37.92
165,2,1.874980,1.000000,1.902884,0.998801,0.00002534,37.79
166,2,1.874942,1.000000,1.902680,0.998801,0.00002401,37.80
167,2,1.874354,1.000000,1.903984,0.997602,0.00002271,37.76
168,2,1.874532,1.000000,1.902887,0.998801,0.00002144,37.88
169,2,1.874135,1.000000,1.904366,0.998801,0.00002021,38.03
170,2,1.874694,1.000000,1.903570,0.998801,0.00001902,37.99
171,2,1.874297,1.000000,1.903146,0.997602,0.00001786,37.84
172,2,1.874094,1.000000,1.902889,0.998801,0.00001674,37.80
173,2,1.873797,1.000000,1.904677,0.998801,0.00001565,37.85
174,2,1.873859,1.000000,1.904618,0.997602,0.00001460,37.76
175,2,1.873938,1.000000,1.902506,0.997602,0.00001359,38.04
176,2,1.873212,1.000000,1.903994,0.998801,0.00001262,37.84
