epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,weighted_center,weighted_feature,weighted_relation,center_weight_effective,feature_weight_effective,relation_weight_effective,grad_norm_ce,grad_norm_center,grad_norm_feature,grad_norm_relation,adaptive_stage,icd_sdc_active,icd_positive_pairs,icd_bank_occupancy,icd_true_class_margin,loss_fcd,loss_arcface_raw,loss_arcface_weighted,loss_logit_kd_weighted,logit_kd_effective_weight,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
122,0.85934,4.950693,0.364271,0.0,0.0,0.266991,19.455882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.42782738,0.2669912,4.95069286,0.49506929,0.09727941,0.005,0.9997,0.010191,0.9976,0.00067529,37.9,29.221959
123,0.839564,4.756727,0.363891,0.0,0.0,0.266933,19.39164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.6422619,0.26693275,4.7567275,0.47567276,0.0969582,0.005,0.9997,0.01128,0.9964,0.00067021,38.3,29.57776
124,0.834615,4.718039,0.362811,0.0,0.0,0.266098,19.342567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.68839286,0.26609781,4.71803937,0.47180394,0.09671283,0.005,0.9999,0.004053,0.9988,0.00066511,38.5,29.246101
125,0.836147,4.74523,0.361624,0.0,0.0,0.265472,19.230566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.67142857,0.26547152,4.74522983,0.47452299,0.09615283,0.005,0.9999,0.009495,0.9964,0.00065999,39.1,29.389675
126,0.819036,4.589238,0.360112,0.0,0.0,0.264356,19.151188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.84910714,0.26435641,4.58923843,0.45892385,0.09575594,0.005,0.9996,0.013506,0.9964,0.00065485,39.3,30.207505
127,0.816523,4.579516,0.358571,0.0,0.0,0.263163,19.081509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.859375,0.26316344,4.57951641,0.45795165,0.09540754,0.005,0.9999,0.029288,0.9964,0.0006497,38.9,29.610504
128,0.822252,4.631031,0.359149,0.0,0.0,0.263645,19.100842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.80997024,0.26364512,4.6310305,0.46310306,0.09550421,0.005,0.9999,0.011714,0.9964,0.00064453,39.3,30.20171
129,0.807689,4.508579,0.356831,0.0,0.0,0.261805,19.005342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.91651786,0.26180459,4.5085788,0.45085789,0.09502671,0.005,0.9996,0.008414,0.9976,0.00063934,39.0,30.102951
130,0.80948,4.521537,0.357327,0.0,0.0,0.262301,19.005104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.95327381,0.26230106,4.52153747,0.45215375,0.09502552,0.005,0.9999,0.011086,0.9976,0.00063413,39.0,30.295312
131,0.798179,4.428016,0.355377,0.0,0.0,0.260809,18.913562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.04255952,0.26080947,4.42801564,0.44280157,0.09456781,0.005,0.9997,0.002785,0.9988,0.00062891,38.9,30.365037
132,0.798692,4.432519,0.35544,0.0,0.0,0.261022,18.883703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.01309524,0.2610217,4.43251926,0.44325193,0.09441851,0.005,0.9994,0.00579,0.9964,0.00062367,39.0,29.953659
133,0.801809,4.457671,0.356042,0.0,0.0,0.261594,18.88954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.01547619,0.261594,4.45767054,0.44576706,0.0944477,0.005,0.9997,0.009024,0.9964,0.00061842,39.2,30.236797
134,0.785171,4.311797,0.353991,0.0,0.0,0.260111,18.776159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.14568452,0.26011064,4.31179687,0.43117969,0.09388079,0.005,0.9997,0.009851,0.9976,0.00061316,38.8,29.405782
135,0.783239,4.30105,0.353134,0.0,0.0,0.25934,18.758769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.21994048,0.25934,4.30104951,0.43010496,0.09379384,0.005,0.9997,0.002048,0.9988,0.00060788,38.1,29.874047
136,0.777216,4.243993,0.352817,0.0,0.0,0.259135,18.736264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.22113095,0.25913532,4.2439927,0.42439928,0.09368132,0.005,0.9996,0.011132,0.9976,0.00060259,38.3,30.310251
137,0.773896,4.223078,0.351588,0.0,0.0,0.258383,18.64099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.27276786,0.25838336,4.22307801,0.42230781,0.09320495,0.005,0.9997,0.003039,0.9988,0.00059728,38.6,29.511326
138,0.760448,4.099789,0.350469,0.0,0.0,0.257602,18.573302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.38958333,0.25760208,4.09978914,0.40997892,0.09286651,0.005,0.9999,0.007606,0.9976,0.00059197,39.5,30.45701
139,0.772329,4.215579,0.350772,0.0,0.0,0.257839,18.586537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.30282738,0.25783885,4.21557867,0.42155787,0.09293268,0.005,0.9999,0.014068,0.994,0.00058665,39.4,29.938983
140,0.759267,4.100905,0.349177,0.0,0.0,0.256717,18.491885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.42098214,0.25671742,4.10090511,0.41009052,0.09245942,0.005,0.9999,0.011401,0.9964,0.00058131,38.5,30.343867
141,0.764865,4.153815,0.349484,0.0,0.0,0.256995,18.497766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.39017857,0.25699506,4.15381528,0.41538153,0.09248883,0.005,0.9999,0.013406,0.9976,0.00057597,37.7,30.022435
142,0.749273,4.012558,0.348017,0.0,0.0,0.255826,18.438187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.52708333,0.25582603,4.01255765,0.40125577,0.09219093,0.005,0.9999,0.006549,0.9988,0.00057061,37.6,30.685639
143,0.754184,4.067978,0.347387,0.0,0.0,0.255173,18.44276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.51026786,0.2551727,4.06797754,0.40679776,0.0922138,0.005,0.9997,0.003195,0.9988,0.00056525,37.7,31.18754
144,0.743669,3.970186,0.346651,0.0,0.0,0.25479,18.372111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.5796131,0.25479014,3.9701856,0.39701857,0.09186055,0.005,0.9999,0.001357,1.0,0.00055988,38.7,30.489999
145,0.739448,3.924757,0.346972,0.0,0.0,0.254992,18.396031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.63392857,0.25499206,3.92475689,0.3924757,0.09198015,0.005,0.9999,0.006474,0.9976,0.00055451,39.0,30.602408
146,0.732534,3.860951,0.346439,0.0,0.0,0.254779,18.33206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.72395833,0.2547788,3.86095063,0.38609507,0.0916603,0.005,0.9999,0.00388,0.9976,0.00054912,39.0,30.214376
147,0.731199,3.864025,0.344797,0.0,0.0,0.253648,18.229791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.71607143,0.25364788,3.86402547,0.38640255,0.09114895,0.005,0.9999,0.005063,0.9988,0.00054373,38.4,31.151888
148,0.727979,3.843499,0.343629,0.0,0.0,0.2525,18.22578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.76473214,0.25250005,3.84349908,0.38434991,0.0911289,0.005,0.9999,0.011251,0.9976,0.00053834,39.5,30.807217
149,0.717507,3.745912,0.342916,0.0,0.0,0.252158,18.151503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.8328869,0.25215804,3.74591206,0.37459121,0.09075751,0.005,0.9999,0.00513,0.9964,0.00053294,39.4,30.92671
150,0.719979,3.780517,0.341927,0.0,0.0,0.251287,18.128063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.80282738,0.25128662,3.78051735,0.37805174,0.09064031,0.005,0.9999,0.002492,1.0,0.00052754,39.0,31.337378
151,0.71728,3.751441,0.342136,0.0,0.0,0.25165,18.097143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.84494048,0.25165033,3.75144132,0.37514414,0.09048571,0.005,0.9997,0.002272,0.9988,0.00052214,39.0,31.495916
152,0.710803,3.696343,0.341168,0.0,0.0,0.250934,18.046827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.91473214,0.25093417,3.69634253,0.36963426,0.09023413,0.005,0.9999,0.003114,0.9976,0.00051673,38.6,30.411679
153,0.713331,3.735022,0.339828,0.0,0.0,0.249774,18.010854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.91800595,0.2497741,3.73502187,0.37350219,0.09005427,0.005,0.9999,0.006036,0.9976,0.00051132,38.9,31.404964
154,0.70141,3.626872,0.338723,0.0,0.0,0.249014,17.94166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.02068452,0.24901425,3.62687173,0.36268718,0.0897083,0.005,0.9999,0.00596,0.9976,0.00050591,38.6,31.553056
155,0.689799,3.520517,0.337747,0.0,0.0,0.248315,17.88639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.15297619,0.24831529,3.52051705,0.35205171,0.08943195,0.005,0.9999,0.001608,0.9988,0.0005005,38.6,31.697205
156,0.702569,3.649971,0.337572,0.0,0.0,0.248192,17.875958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.00223214,0.24819189,3.64997055,0.36499706,0.08937979,0.005,0.9999,0.01152,0.9976,0.00049509,39.1,31.138137
157,0.689338,3.522315,0.337107,0.0,0.0,0.247954,17.830691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.14895833,0.2479535,3.52231453,0.35223146,0.08915345,0.005,0.9999,0.002586,0.9976,0.00048968,39.3,31.598777
158,0.685298,3.485159,0.336782,0.0,0.0,0.247742,17.808018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.20357143,0.24774236,3.48515946,0.34851595,0.08904009,0.005,0.9997,0.008301,0.9976,0.00048427,39.0,31.139153
159,0.69181,3.544126,0.337397,0.0,0.0,0.248296,17.820171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.16875,0.24829609,3.54412634,0.35441264,0.08910085,0.005,0.9999,0.000669,1.0,0.00047886,38.7,31.202463
160,0.694113,3.572105,0.336902,0.0,0.0,0.247882,17.803987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.12589286,0.24788239,3.57210468,0.35721048,0.08901993,0.005,0.9999,0.004309,0.9976,0.00047346,37.7,31.760723
161,0.6735,3.38579,0.334921,0.0,0.0,0.246376,17.708982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.32485119,0.24637613,3.38578976,0.33857898,0.08854491,0.005,0.9999,0.002163,0.9988,0.00046806,37.2,31.585057
162,0.672317,3.383626,0.333954,0.0,0.0,0.245733,17.64432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.33005952,0.24573251,3.38362605,0.33836261,0.0882216,0.005,0.9999,0.004881,0.9976,0.00046266,37.8,31.685319
163,0.670542,3.368751,0.333667,0.0,0.0,0.245513,17.630794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.32559524,0.24551296,3.36875099,0.33687511,0.08815397,0.005,0.9999,0.009027,0.9976,0.00045727,38.7,31.868542
164,0.664945,3.329038,0.332041,0.0,0.0,0.244202,17.567857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.40104167,0.24420215,3.32903848,0.33290385,0.08783928,0.005,0.9999,0.002509,0.9988,0.00045188,38.7,31.833849
165,0.668085,3.351596,0.332925,0.0,0.0,0.245184,17.548307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.39404762,0.24518394,3.35159638,0.33515964,0.08774153,0.005,0.9999,0.008434,0.9976,0.00044649,38.7,31.472628
166,0.654748,3.237411,0.331007,0.0,0.0,0.243536,17.494217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.52514881,0.2435356,3.23741119,0.32374112,0.08747108,0.005,0.9999,0.004971,0.9976,0.00044112,38.5,32.037881
167,0.654947,3.253747,0.329572,0.0,0.0,0.242357,17.443033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.51339286,0.24235715,3.25374731,0.32537474,0.08721516,0.005,0.9999,0.003492,0.9988,0.00043575,38.5,31.979596
168,0.651844,3.215505,0.330294,0.0,0.0,0.243021,17.454511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.53452381,0.24302131,3.21550508,0.32155051,0.08727255,0.005,0.9999,0.002501,0.9976,0.00043039,38.5,32.160171
169,0.650705,3.216924,0.329013,0.0,0.0,0.241976,17.407278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.56488095,0.24197628,3.21692417,0.32169242,0.08703639,0.005,0.9999,0.008037,0.9976,0.00042503,38.7,32.169182
170,0.64619,3.170393,0.329151,0.0,0.0,0.242309,17.368361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.63020833,0.2423089,3.17039347,0.31703935,0.0868418,0.005,0.9999,0.007354,0.9976,0.00041969,39.5,32.143479
171,0.646704,3.183301,0.328374,0.0,0.0,0.2415,17.37478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.6014881,0.2414999,3.18330101,0.31833011,0.0868739,0.005,0.9999,0.008247,0.9976,0.00041435,39.3,31.225084
172,0.631292,3.045669,0.326725,0.0,0.0,0.240437,17.257729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.82752976,0.24043667,3.04566891,0.3045669,0.08628864,0.005,0.9999,0.006292,0.9976,0.00040903,39.5,31.762154
173,0.634629,3.088244,0.325804,0.0,0.0,0.239622,17.236511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.73348214,0.23962159,3.0882439,0.30882439,0.08618255,0.005,0.9999,0.010761,0.9976,0.00040372,38.9,32.452596
174,0.631627,3.045806,0.327046,0.0,0.0,0.240863,17.236666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.78794643,0.24086308,3.04580561,0.30458056,0.08618333,0.005,0.9999,0.002552,0.9988,0.00039841,38.9,32.441904
175,0.634185,3.077282,0.326457,0.0,0.0,0.240344,17.222622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.74747024,0.24034419,3.07728163,0.30772817,0.08611311,0.005,0.9999,0.008669,0.9976,0.00039312,38.7,32.248498
176,0.624248,2.985741,0.325673,0.0,0.0,0.239757,17.183196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.86294643,0.23975748,2.98574051,0.29857406,0.08591598,0.005,0.9999,0.000944,1.0,0.00038784,39.7,32.59906
177,0.626702,3.013723,0.32533,0.0,0.0,0.239506,17.164692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.81130952,0.23950646,3.01372274,0.30137228,0.08582346,0.005,0.9999,0.003345,0.9988,0.00038258,39.0,32.133776
178,0.623587,2.986319,0.324955,0.0,0.0,0.239192,17.152636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.87678571,0.23919164,2.98631863,0.29863187,0.08576318,0.005,0.9999,0.004944,0.9988,0.00037733,38.5,32.075097
179,0.612971,2.892434,0.323727,0.0,0.0,0.238221,17.101265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.04360119,0.23822086,2.89243429,0.28924343,0.08550632,0.005,0.9999,0.004579,0.9976,0.00037209,38.5,32.387574
180,0.617501,2.93765,0.323736,0.0,0.0,0.238405,17.066117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.94776786,0.23840549,2.93765019,0.29376502,0.08533058,0.005,0.9999,0.01027,0.9976,0.00036687,38.9,32.34533
181,0.621046,2.974182,0.323628,0.0,0.0,0.23815,17.095527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.91190476,0.23815015,2.97418208,0.29741821,0.08547763,0.005,0.9999,0.005628,0.9988,0.00036166,35.1,32.926833
182,0.602952,2.813249,0.321627,0.0,0.0,0.236713,16.982802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.09925595,0.23671299,2.81324899,0.2813249,0.08491401,0.005,0.9999,0.001977,0.9988,0.00035647,29.3,32.726828
183,0.608293,2.869427,0.321351,0.0,0.0,0.236618,16.946629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.01904762,0.23661755,2.86942658,0.28694266,0.08473314,0.005,0.9999,0.012609,0.9976,0.0003513,29.7,32.633004
184,0.603152,2.819179,0.321234,0.0,0.0,0.236347,16.977563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.08080357,0.23634669,2.81917886,0.28191789,0.08488781,0.005,0.9999,0.002402,0.9988,0.00034615,29.5,32.736698
185,0.599453,2.792903,0.320162,0.0,0.0,0.235643,16.90378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.1421131,0.23564346,2.79290315,0.27929032,0.0845189,0.005,0.9999,0.004232,0.9976,0.00034101,29.5,32.916674
186,0.592983,2.737496,0.319234,0.0,0.0,0.234963,16.854123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.20297619,0.23496318,2.73749585,0.27374959,0.08427061,0.005,0.9999,0.004169,0.9988,0.00033589,29.4,32.938669
187,0.585945,2.67642,0.318303,0.0,0.0,0.234112,16.838072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.30029762,0.23411221,2.67641978,0.26764198,0.08419036,0.005,0.9999,0.002613,0.9988,0.00033079,29.4,33.195072
