epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
230,2.828818,2.206522,0.622296,1.151085,0.030078,0.452495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.387813,0.9964,0.00013787,25.9,4.508035
231,2.801981,2.202077,0.599904,1.106508,0.029757,0.451619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.411058,0.9964,0.00013417,26.2,4.468637
232,2.784983,2.200969,0.584015,1.07486,0.029592,0.451052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.403594,0.9952,0.00013051,26.1,4.481096
233,2.803473,2.205302,0.59817,1.103076,0.029821,0.451416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.391155,0.9964,0.0001269,26.1,4.542733
234,2.800416,2.204735,0.595681,1.098032,0.029944,0.45168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.397486,0.9976,0.00012333,26.2,4.526585
235,2.750647,2.199822,0.550826,1.008785,0.029334,0.449663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.398983,0.9976,0.0001198,26.0,4.49335
236,2.772558,2.207288,0.565269,1.037612,0.029509,0.449878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.408304,0.9964,0.00011632,26.2,4.485375
237,2.776659,2.201691,0.574968,1.056846,0.02971,0.450592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.393722,0.9964,0.00011288,26.2,4.537508
238,2.758425,2.203352,0.555073,1.017269,0.029655,0.44956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.391534,0.9976,0.00010949,25.8,4.519207
239,2.776865,2.204865,0.571999,1.050978,0.02996,0.450126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.39398,0.9952,0.00010615,26.3,4.524159
240,2.71687,2.198429,0.518441,0.944348,0.029204,0.448069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.40565,0.9976,0.00010285,25.8,4.472875
241,2.747045,2.203902,0.543143,0.9936,0.029102,0.448883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.382687,0.9964,9.96e-05,26.1,4.555526
242,2.740152,2.205985,0.534167,0.975621,0.029445,0.448836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.380212,0.9976,9.64e-05,25.9,4.55596
243,2.718806,2.197226,0.521581,0.950679,0.029323,0.447751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.393486,0.9964,9.324e-05,26.2,4.519157
244,2.72059,2.199222,0.521368,0.950233,0.028909,0.448062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.393922,0.9988,9.013e-05,26.9,4.515895
245,2.734639,2.206645,0.527994,0.963438,0.029374,0.448057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.389522,0.9964,8.707e-05,26.1,4.53534
246,2.703424,2.197673,0.505752,0.919187,0.029179,0.44699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.388279,0.9976,8.406e-05,26.2,4.537144
247,2.704237,2.193909,0.510328,0.928255,0.029346,0.447337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.383401,0.9976,8.109e-05,25.7,4.53515
248,2.694971,2.199553,0.495418,0.898619,0.029101,0.446535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3863,0.9976,7.818e-05,26.0,4.539244
249,2.705908,2.201878,0.504029,0.915751,0.029252,0.446909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.382581,0.994,7.531e-05,26.2,4.559231
250,2.661608,2.193857,0.467751,0.843644,0.028632,0.444973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.387023,0.9976,7.25e-05,26.2,4.559342
251,2.657746,2.191901,0.465844,0.83979,0.028692,0.445147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.405038,0.9952,6.974e-05,25.8,4.511434
252,2.660185,2.193866,0.46632,0.840699,0.028835,0.445281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.384472,0.9976,6.702e-05,25.6,4.549693
253,2.663124,2.195234,0.467891,0.843868,0.028705,0.445213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.397556,0.9976,6.436e-05,26.1,4.517579
254,2.667218,2.199002,0.468216,0.844538,0.028717,0.445109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.39393,0.9976,6.175e-05,26.0,4.535829
255,2.656393,2.193625,0.462768,0.833715,0.028889,0.444655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.384577,0.9976,5.919e-05,25.5,4.560651
256,2.662807,2.196502,0.466304,0.840734,0.028646,0.445048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.399944,0.9976,5.668e-05,25.6,4.510936
257,2.643581,2.196619,0.446962,0.802257,0.028611,0.444032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.388565,0.9976,5.422e-05,25.8,4.552764
258,2.658835,2.196403,0.462432,0.83295,0.029079,0.445029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.396673,0.9976,5.182e-05,25.9,4.530363
259,2.644435,2.195445,0.44899,0.806286,0.028837,0.44405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.396625,0.9976,4.946e-05,26.0,4.537242
260,2.648539,2.194492,0.454047,0.816338,0.028845,0.444357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.385377,0.9976,4.717e-05,25.6,4.565178
261,2.631616,2.197198,0.434418,0.777309,0.028767,0.443252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.387605,0.9964,4.492e-05,25.6,4.558189
262,2.627088,2.192135,0.434954,0.778368,0.02843,0.44348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.402369,0.9964,4.273e-05,25.6,4.533264
263,2.628123,2.196596,0.431527,0.77152,0.028674,0.44333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.376111,0.9976,4.059e-05,25.7,4.582691
264,2.60812,2.191103,0.417018,0.742752,0.028368,0.442233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.386751,0.9964,3.851e-05,25.8,4.561695
265,2.627337,2.198845,0.428492,0.765549,0.028515,0.442912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.384092,0.9964,3.648e-05,25.7,4.573156
266,2.621603,2.196098,0.425505,0.759571,0.028459,0.442968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.387117,0.9976,3.45e-05,25.8,4.557568
267,2.60101,2.192838,0.408172,0.725154,0.028378,0.441764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.386005,0.9976,3.258e-05,25.7,4.560521
268,2.608581,2.19284,0.415741,0.740135,0.028566,0.442455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.391629,0.9964,3.071e-05,25.8,4.554048
269,2.620321,2.191653,0.428667,0.765921,0.028482,0.442827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.382982,0.9964,2.89e-05,26.2,4.578866
270,2.620399,2.196442,0.423957,0.756451,0.028674,0.442973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.388986,0.9976,2.715e-05,25.6,4.554384
271,2.589996,2.19263,0.397367,0.703649,0.028038,0.441402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.389295,0.9964,2.545e-05,25.7,4.562365
272,2.605392,2.194612,0.41078,0.730343,0.028259,0.441955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.385971,0.9976,2.38e-05,25.9,4.564001
273,2.587252,2.190927,0.396324,0.701638,0.02805,0.441026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.390431,0.9964,2.221e-05,26.1,4.55252
274,2.573736,2.18974,0.383996,0.677108,0.027917,0.440458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.390723,0.9976,2.068e-05,25.7,4.563199
275,2.601908,2.196122,0.405786,0.720473,0.028182,0.4414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.390953,0.9964,1.921e-05,26.3,4.54312
276,2.614415,2.194382,0.420033,0.748738,0.028691,0.442297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.393201,0.9976,1.779e-05,25.8,4.548435
277,2.605039,2.192835,0.412204,0.733124,0.028433,0.442203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.386248,0.9964,1.642e-05,25.7,4.559899
278,2.602459,2.193347,0.409113,0.727021,0.028463,0.441789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.384629,0.9976,1.512e-05,25.8,4.568329
279,2.574969,2.190935,0.384034,0.677261,0.027891,0.440092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.386787,0.9964,1.387e-05,25.8,4.558226
280,2.599626,2.1946,0.405026,0.718872,0.028636,0.441588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.379466,0.9976,1.268e-05,25.9,4.591396
281,2.584396,2.191986,0.39241,0.693811,0.028241,0.440923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.384741,0.9976,1.154e-05,25.5,4.573967
282,2.581443,2.189899,0.391544,0.692138,0.028331,0.440585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.382426,0.9964,1.047e-05,25.9,4.573469
283,2.589626,2.192895,0.396731,0.702421,0.028223,0.441098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.387713,0.9976,9.45e-06,26.2,4.568394
284,2.574476,2.189743,0.384734,0.678523,0.028138,0.440656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.389739,0.9964,8.48e-06,26.3,4.556231
285,2.570965,2.186295,0.38467,0.678437,0.028084,0.440473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.392342,0.9964,7.58e-06,25.7,4.545298
286,2.567464,2.188423,0.379041,0.66733,0.027798,0.439864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.390679,0.9976,6.73e-06,26.1,4.549993
287,2.565073,2.190261,0.374812,0.658894,0.027734,0.439777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.389041,0.9976,5.95e-06,26.0,4.55807
288,2.595285,2.198234,0.397051,0.70302,0.028336,0.441237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.389381,0.9976,5.21e-06,25.8,4.551771
289,2.570518,2.189489,0.38103,0.671176,0.027991,0.440423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.382721,0.9976,4.54e-06,25.9,4.581664
290,2.560992,2.188956,0.372036,0.653309,0.027942,0.439846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.389197,0.9976,3.93e-06,26.0,4.556016
291,2.57775,2.194976,0.382775,0.674635,0.028326,0.440408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.387814,0.9964,3.37e-06,25.9,4.560247
292,2.562475,2.191314,0.371161,0.651599,0.027971,0.439633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.391733,0.9976,2.87e-06,26.0,4.540583
293,2.56246,2.190767,0.371693,0.652666,0.027931,0.439635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.384936,0.9976,2.44e-06,26.3,4.579016
294,2.582584,2.191108,0.391476,0.69195,0.028277,0.440871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38757,0.9976,2.05e-06,25.7,4.555943
295,2.569383,2.191922,0.377461,0.664058,0.02813,0.440259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.387654,0.9964,1.73e-06,26.1,4.564083
296,2.591176,2.197534,0.393642,0.696232,0.028406,0.441053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38069,0.9976,1.47e-06,26.0,4.584717
297,2.575937,2.192813,0.383124,0.675356,0.028083,0.440423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.388732,0.9964,1.26e-06,26.1,4.561993
298,2.585649,2.191043,0.394606,0.698169,0.028368,0.441025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.386243,0.9976,1.12e-06,26.1,4.568074
299,2.584131,2.195656,0.388476,0.685896,0.028358,0.441098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.390994,0.9976,1.03e-06,25.5,4.553907
300,2.573464,2.191646,0.381818,0.672797,0.028293,0.440049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.387382,0.9976,1e-06,26.4,4.57386
