epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
180,2,1.898444,1.000000,1.936157,0.997602,0.00000910,21.57
181,2,1.898838,1.000000,1.936772,0.997602,0.00000832,21.58
182,2,1.899032,1.000000,1.937095,0.997602,0.00000757,21.62
183,2,1.898389,1.000000,1.938469,0.997602,0.00000687,21.63
184,2,1.899678,1.000000,1.937848,0.997602,0.00000620,21.69
185,2,1.898541,1.000000,1.935630,0.997602,0.00000557,21.54
186,2,1.898323,1.000000,1.938229,0.997602,0.00000499,21.77
187,2,1.898335,1.000000,1.936977,0.997602,0.00000444,21.60
188,2,1.898030,1.000000,1.937936,0.997602,0.00000393,21.56
189,2,1.899260,1.000000,1.935906,0.997602,0.00000347,21.72
190,2,1.898573,1.000000,1.936765,0.997602,0.00000304,21.97
191,2,1.898463,1.000000,1.935250,0.997602,0.00000265,21.79
192,2,1.898269,1.000000,1.935344,0.997602,0.00000231,21.78
193,2,1.898290,1.000000,1.937273,0.997602,0.00000200,21.86
194,2,1.898678,1.000000,1.936705,0.997602,0.00000174,21.59
195,2,1.898468,1.000000,1.935898,0.997602,0.00000151,21.56
196,2,1.898746,1.000000,1.934532,0.997602,0.00000133,21.83
197,2,1.898211,1.000000,1.934930,0.997602,0.00000118,21.91
198,2,1.898585,1.000000,1.934464,0.997602,0.00000108,21.90
199,2,1.898165,1.000000,1.937811,0.997602,0.00000102,21.71
200,2,1.899145,1.000000,1.935716,0.997602,0.00000100,22.01
