epoch,train_loss,train_acc,val_loss,val_acc,val_true_class_margin,consistency_loss,view_agreement,lr,drop_path,epoch_time_sec
267,2.053343,1.000000,0.013580,0.995204,33.517744,0.000000,1.000000,0.00003258,0.0000,18.44
268,2.103028,1.000000,0.016545,0.995204,33.502361,0.000000,1.000000,0.00003071,0.0000,18.64
269,2.026705,1.000000,0.015568,0.995204,33.562759,0.000000,1.000000,0.00002890,0.0000,18.35
270,2.043581,1.000000,0.015145,0.996403,33.579191,0.000000,1.000000,0.00002715,0.0000,18.20
271,2.020011,0.999851,0.013279,0.995204,33.557940,0.000000,1.000000,0.00002545,0.0000,18.15
272,2.024772,1.000000,0.016673,0.996403,33.574900,0.000000,1.000000,0.00002380,0.0000,18.25
273,2.005365,1.000000,0.016402,0.995204,33.635055,0.000000,1.000000,0.00002221,0.0000,18.14
274,1.952362,1.000000,0.017138,0.996403,33.642032,0.000000,1.000000,0.00002068,0.0000,18.26
275,2.040065,1.000000,0.016409,0.995204,33.585614,0.000000,1.000000,0.00001921,0.0000,18.20
276,2.051059,1.000000,0.017347,0.995204,33.589755,0.000000,1.000000,0.00001779,0.0000,18.38
277,2.041125,1.000000,0.015718,0.995204,33.619650,0.000000,1.000000,0.00001642,0.0000,18.18
278,1.990705,1.000000,0.016460,0.995204,33.565526,0.000000,1.000000,0.00001512,0.0000,18.73
279,1.958236,1.000000,0.017994,0.995204,33.604564,0.000000,1.000000,0.00001387,0.0000,18.02
280,1.999708,1.000000,0.014556,0.996403,33.688443,0.000000,1.000000,0.00001268,0.0000,18.50
281,1.948709,1.000000,0.013976,0.996403,33.667355,0.000000,1.000000,0.00001154,0.0000,18.69
282,2.003599,1.000000,0.016537,0.995204,33.660236,0.000000,1.000000,0.00001047,0.0000,18.12
283,1.990461,1.000000,0.013945,0.996403,33.668601,0.000000,1.000000,0.00000945,0.0000,17.98
284,1.905631,1.000000,0.015498,0.996403,33.617423,0.000000,1.000000,0.00000848,0.0000,18.26
285,1.920582,1.000000,0.014548,0.996403,33.656112,0.000000,1.000000,0.00000758,0.0000,18.15
286,1.857573,1.000000,0.013797,0.996403,33.667430,0.000000,1.000000,0.00000673,0.0000,18.12
287,1.947229,1.000000,0.014952,0.996403,33.699438,0.000000,1.000000,0.00000595,0.0000,18.49
288,1.984053,1.000000,0.013003,0.997602,33.665986,0.000000,1.000000,0.00000521,0.0000,18.13
289,1.962942,1.000000,0.014027,0.995204,33.701589,0.000000,1.000000,0.00000454,0.0000,18.54
290,1.927293,1.000000,0.015552,0.996403,33.695268,0.000000,1.000000,0.00000393,0.0000,18.17
291,2.025830,1.000000,0.013768,0.996403,33.690546,0.000000,1.000000,0.00000337,0.0000,18.12
292,1.960768,1.000000,0.016004,0.996403,33.670469,0.000000,1.000000,0.00000287,0.0000,18.13
293,1.949054,1.000000,0.015397,0.996403,33.696368,0.000000,1.000000,0.00000244,0.0000,18.28
294,1.908553,1.000000,0.014289,0.995204,33.669420,0.000000,1.000000,0.00000205,0.0000,18.40
295,1.835345,0.999851,0.015569,0.996403,33.667572,0.000000,1.000000,0.00000173,0.0000,18.51
296,2.013083,1.000000,0.014665,0.995204,33.703303,0.000000,1.000000,0.00000147,0.0000,18.34
297,1.941178,1.000000,0.013840,0.995204,33.703182,0.000000,1.000000,0.00000126,0.0000,18.22
298,1.901019,1.000000,0.015550,0.996403,33.673941,0.000000,1.000000,0.00000112,0.0000,18.34
299,1.931607,1.000000,0.014823,0.996403,33.681166,0.000000,1.000000,0.00000103,0.0000,18.52
300,2.015464,0.999851,0.016240,0.996403,33.735284,0.000000,1.000000,0.00000100,0.0000,18.34
