epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,weighted_center,weighted_feature,weighted_relation,center_weight_effective,feature_weight_effective,relation_weight_effective,grad_norm_ce,grad_norm_center,grad_norm_feature,grad_norm_relation,adaptive_stage,icd_sdc_active,icd_positive_pairs,icd_bank_occupancy,icd_true_class_margin,loss_fcd,loss_arcface_raw,loss_arcface_weighted,loss_logit_kd_weighted,logit_kd_effective_weight,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
64,1.457019,8.92442,0.564577,0.0,0.0,0.323959,24.061742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.27321429,0.3239592,8.92442011,0.89244203,0.24061741,0.01,0.9982,0.051866,0.9928,0.00091694,37.4,22.664393
65,1.44046,8.822785,0.558181,0.0,0.0,0.32036,23.7821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.4110119,0.32036032,8.82278539,0.88227855,0.23782099,0.01,0.9969,0.040322,0.994,0.00091393,36.9,24.041826
66,1.430601,8.735978,0.557003,0.0,0.0,0.320125,23.687888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.50133929,0.32012457,8.73597804,0.87359782,0.23687888,0.01,0.997,0.044676,0.9916,0.00091087,37.5,24.216781
67,1.389273,8.402591,0.549014,0.0,0.0,0.316233,23.278088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.7952381,0.31623328,8.40259103,0.84025912,0.23278087,0.01,0.997,0.036665,0.9928,0.00090776,38.3,23.58968
68,1.397079,8.497216,0.547358,0.0,0.0,0.315691,23.166687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.72053571,0.31569093,8.49721592,0.8497216,0.23166686,0.01,0.9984,0.036207,0.9952,0.0009046,38.2,24.325416
69,1.391512,8.479411,0.543571,0.0,0.0,0.313736,22.983461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.75416667,0.31373594,8.47941093,0.84794111,0.2298346,0.01,0.9975,0.038326,0.9928,0.0009014,38.5,24.072403
70,1.353604,8.156399,0.537964,0.0,0.0,0.310403,22.756079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.04092262,0.31040348,8.15639909,0.81563992,0.22756078,0.01,0.9976,0.039916,0.9916,0.00089815,38.5,23.254156
71,1.37039,8.31307,0.539083,0.0,0.0,0.311658,22.742464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,19.93630952,0.31165841,8.31306982,0.83130699,0.22742464,0.01,0.9982,0.031562,0.9916,0.00089485,38.4,25.162885
72,1.312748,7.829027,0.529845,0.0,0.0,0.306759,22.308696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.39360119,0.30675855,7.82902709,0.78290272,0.22308695,0.01,0.9991,0.032867,0.994,0.00089151,38.0,24.926367
73,1.332818,8.036166,0.529202,0.0,0.0,0.306625,22.25762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.21666667,0.30662534,8.0361656,0.80361657,0.22257619,0.01,0.9984,0.042397,0.994,0.00088812,38.2,24.223365
74,1.312314,7.867944,0.52552,0.0,0.0,0.304815,22.070531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.35803571,0.30481463,7.86794416,0.78679443,0.2207053,0.01,0.9991,0.034207,0.9928,0.00088468,37.7,24.569492
75,1.307688,7.841987,0.523489,0.0,0.0,0.303918,21.957137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.40178571,0.30391758,7.84198726,0.78419874,0.21957136,0.01,0.9973,0.023699,0.994,0.0008812,38.1,25.993839
76,1.275299,7.57508,0.517791,0.0,0.0,0.300964,21.682711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.66339286,0.30096438,7.57507983,0.75750799,0.2168271,0.01,0.9988,0.034346,0.9916,0.00087767,38.5,24.933397
77,1.2618,7.467821,0.515018,0.0,0.0,0.2998,21.521781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.77514881,0.29980032,7.46782143,0.74678215,0.2152178,0.01,0.9985,0.036407,0.9928,0.0008741,37.5,25.122741
78,1.256844,7.429134,0.513931,0.0,0.0,0.299286,21.464471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.81904762,0.29928618,7.42913414,0.74291343,0.2146447,0.01,0.9987,0.027129,0.994,0.00087049,38.9,25.11121
79,1.230609,7.231765,0.507433,0.0,0.0,0.295396,21.203687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,20.9985119,0.29539571,7.23176506,0.72317652,0.21203687,0.01,0.9988,0.02447,0.9952,0.00086683,39.7,27.035035
80,1.212334,7.081343,0.5042,0.0,0.0,0.294212,20.998803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.17053571,0.29421174,7.08134275,0.70813429,0.20998803,0.01,0.9985,0.026571,0.9928,0.00086313,39.4,24.94824
81,1.213794,7.089306,0.504863,0.0,0.0,0.294771,21.009213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.20327381,0.29477119,7.08930608,0.70893062,0.21009213,0.01,0.9985,0.025751,0.994,0.00085939,39.3,24.841654
82,1.193835,6.935572,0.500278,0.0,0.0,0.292104,20.817359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.32901786,0.29210406,6.93557186,0.6935572,0.20817359,0.01,0.999,0.020668,0.9952,0.00085561,38.7,26.004281
83,1.18387,6.862863,0.497584,0.0,0.0,0.290949,20.663463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.38407738,0.29094946,6.86286328,0.68628634,0.20663462,0.01,0.9994,0.02362,0.9964,0.00085178,39.3,26.024879
84,1.192259,6.945269,0.497732,0.0,0.0,0.291236,20.649658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.34092262,0.29123577,6.94526883,0.6945269,0.20649658,0.01,0.9991,0.015249,0.9952,0.00084791,38.6,26.040825
85,1.153279,6.604172,0.492862,0.0,0.0,0.288512,20.43499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.68333333,0.28851232,6.60417228,0.66041724,0.2043499,0.01,0.9991,0.021497,0.9964,0.00084401,38.2,26.13269
86,1.143268,6.537439,0.489524,0.0,0.0,0.286591,20.293321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.71964286,0.28659053,6.53743853,0.65374387,0.20293321,0.01,0.9994,0.017831,0.9964,0.00084006,37.8,27.099856
87,1.156857,6.669814,0.489876,0.0,0.0,0.286921,20.295524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.60907738,0.28692051,6.66981415,0.66698143,0.20295523,0.01,0.9994,0.010992,0.9976,0.00083607,38.1,27.542182
88,1.143337,6.556234,0.487713,0.0,0.0,0.285974,20.173982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.73928571,0.28597358,6.55623385,0.6556234,0.20173981,0.01,0.999,0.018128,0.9928,0.00083204,38.7,27.57647
89,1.137336,6.518462,0.48549,0.0,0.0,0.285082,20.040723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.80238095,0.28508247,6.51846242,0.65184626,0.20040722,0.01,0.9993,0.009514,0.9964,0.00082797,38.8,26.635283
90,1.117653,6.347887,0.482864,0.0,0.0,0.283263,19.960063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.95714286,0.28326321,6.34788656,0.63478867,0.19960063,0.01,0.999,0.016903,0.9928,0.00082387,39.1,27.084387
91,1.122464,6.415441,0.48092,0.0,0.0,0.282636,19.82842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,21.91845238,0.2826355,6.41544083,0.64154409,0.1982842,0.01,0.9996,0.011247,0.9952,0.00081973,38.4,27.702018
92,1.094616,6.177508,0.476866,0.0,0.0,0.280333,19.653278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.14598214,0.28033281,6.17750826,0.61775084,0.19653277,0.01,0.9997,0.008873,0.9976,0.00081555,37.9,26.80253
93,1.091589,6.151185,0.476471,0.0,0.0,0.280255,19.621632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.1766369,0.28025459,6.15118535,0.61511854,0.19621632,0.01,0.9996,0.017285,0.9952,0.00081133,38.2,26.731237
94,1.072792,6.001278,0.472664,0.0,0.0,0.277993,19.467102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.29970238,0.27799318,6.00127808,0.60012782,0.19467102,0.01,0.9997,0.007967,0.9964,0.00080707,38.6,28.108647
95,1.073875,6.010003,0.472875,0.0,0.0,0.278524,19.435087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.32485119,0.27852391,6.01000289,0.6010003,0.19435087,0.01,0.9994,0.013267,0.9952,0.00080278,39.3,27.667146
96,1.066327,5.958933,0.470434,0.0,0.0,0.277211,19.322262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.39717262,0.27721143,5.95893264,0.59589327,0.19322261,0.01,0.9997,0.010924,0.9976,0.00079846,38.7,28.462145
97,1.056952,5.889229,0.468029,0.0,0.0,0.275303,19.272597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.46860119,0.27530276,5.8892294,0.58892295,0.19272597,0.01,0.9999,0.004523,0.9976,0.0007941,38.9,28.435256
98,1.061824,5.931253,0.468699,0.0,0.0,0.276332,19.236676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.41800595,0.27633197,5.9312534,0.59312535,0.19236676,0.01,0.9999,0.014395,0.9964,0.0007897,37.9,27.678885
99,1.055423,5.879655,0.467458,0.0,0.0,0.275666,19.179159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.48214286,0.27566607,5.87965452,0.58796546,0.19179159,0.01,0.9994,0.013617,0.9952,0.00078528,38.6,27.310174
100,1.028342,5.65023,0.463319,0.0,0.0,0.273168,19.015092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.7452381,0.27316779,5.65022997,0.56502301,0.19015091,0.01,0.9997,0.013759,0.9988,0.00078081,38.4,28.162979
101,1.029585,5.679021,0.461683,0.0,0.0,0.272188,18.949484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.69613095,0.2721879,5.6790211,0.56790212,0.18949484,0.01,0.9994,0.014642,0.9964,0.00077632,38.2,28.260222
102,1.008229,5.478077,0.460421,0.0,0.0,0.271913,18.850823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.89270833,0.27191262,5.47807669,0.54780768,0.18850822,0.01,0.9997,0.00921,0.9988,0.00077179,38.3,27.043961
103,1.003336,5.447035,0.458632,0.0,0.0,0.271206,18.742613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.92470238,0.2712059,5.44703498,0.5447035,0.18742612,0.01,0.9997,0.007147,0.9952,0.00076723,38.2,28.465276
104,1.002464,5.446206,0.457843,0.0,0.0,0.270859,18.698422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,22.93973214,0.27085888,5.44620564,0.54462058,0.18698422,0.01,0.9994,0.014982,0.9964,0.00076264,38.7,28.399148
105,0.993214,5.38346,0.454868,0.0,0.0,0.268969,18.589889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.0203869,0.26896868,5.38346038,0.53834605,0.18589888,0.01,0.9997,0.003907,0.9988,0.00075802,39.3,28.019212
106,0.978801,5.246541,0.454147,0.0,0.0,0.269017,18.512993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.17247024,0.26901678,5.24654124,0.52465413,0.18512993,0.01,0.9997,0.016407,0.9976,0.00075337,38.6,28.441724
107,0.990974,5.374512,0.453523,0.0,0.0,0.268192,18.533113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.03616071,0.26819209,5.37451173,0.53745118,0.18533112,0.01,0.9999,0.007363,0.9964,0.00074869,38.4,28.340515
108,0.976035,5.252355,0.450799,0.0,0.0,0.266893,18.390581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.17514881,0.26689345,5.25235544,0.52523555,0.18390581,0.01,0.9999,0.019395,0.9928,0.00074398,38.4,27.556042
109,0.966845,5.167148,0.45013,0.0,0.0,0.266861,18.326876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.2733631,0.26686113,5.16714832,0.51671484,0.18326876,0.01,0.9996,0.00742,0.9964,0.00073924,38.6,28.157884
110,0.959489,5.111878,0.448301,0.0,0.0,0.265813,18.248818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.30208333,0.26581321,5.11187771,0.51118778,0.18248817,0.01,0.9997,0.006411,0.9964,0.00073447,39.3,28.535352
111,0.956313,5.086541,0.447659,0.0,0.0,0.265622,18.203781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.39627976,0.26562155,5.08654069,0.50865408,0.1820378,0.01,0.9996,0.008262,0.9964,0.00072968,39.4,29.167344
112,0.935609,4.909169,0.444692,0.0,0.0,0.263709,18.098298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.56056548,0.26370925,4.90916921,0.49091693,0.18098297,0.01,0.9997,0.012399,0.9976,0.00072485,39.3,28.951607
113,0.953921,5.091365,0.444785,0.0,0.0,0.263518,18.126732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.39642857,0.26351761,5.09136485,0.5091365,0.18126731,0.01,0.9997,0.016756,0.9928,0.00072001,38.9,28.670203
114,0.935559,4.922706,0.443289,0.0,0.0,0.263249,18.003966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.52142857,0.26324926,4.92270565,0.49227057,0.18003965,0.01,0.9994,0.00939,0.9988,0.00071513,38.7,29.158848
115,0.926883,4.857972,0.441086,0.0,0.0,0.26161,17.947586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.64821429,0.26160993,4.85797207,0.48579721,0.17947586,0.01,0.9999,0.006349,0.9976,0.00071023,39.3,28.290171
116,0.910181,4.730305,0.43715,0.0,0.0,0.259672,17.747859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.7703869,0.25967177,4.73030473,0.47303048,0.17747859,0.01,0.9999,0.008958,0.9964,0.00070531,39.7,29.732967
117,0.914379,4.764068,0.437972,0.0,0.0,0.259786,17.818635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.75401786,0.25978555,4.76406762,0.47640677,0.17818634,0.01,0.9997,0.002579,0.9988,0.00070036,38.8,29.153669
118,0.918595,4.802153,0.43838,0.0,0.0,0.260606,17.777351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.71011905,0.26060606,4.80215288,0.4802153,0.17777351,0.01,0.9999,0.003981,0.9976,0.00069539,38.5,29.326934
119,0.92111,4.833709,0.437739,0.0,0.0,0.259911,17.78275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.69315476,0.25991137,4.83370884,0.48337089,0.1778275,0.01,0.9997,0.000944,1.0,0.0006904,38.1,29.965998
120,0.890632,4.564741,0.434158,0.0,0.0,0.258283,17.587517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.95029762,0.25828305,4.56474139,0.45647415,0.17587516,0.01,0.9997,0.006171,0.9976,0.00068538,38.9,29.804053
121,0.899757,4.653599,0.434397,0.0,0.0,0.258416,17.598054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.87395833,0.25841643,4.6535994,0.46535995,0.17598054,0.01,0.9996,0.00603,0.9988,0.00068035,39.1,29.367168
122,0.897776,4.6504,0.432736,0.0,0.0,0.257331,17.540511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.91175595,0.25733139,4.65039988,0.46503999,0.17540511,0.01,0.9999,0.00755,0.9976,0.00067529,38.7,29.694265
123,0.89495,4.631703,0.431779,0.0,0.0,0.256957,17.482257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,23.87395833,0.25695671,4.6317032,0.46317033,0.17482257,0.01,0.9997,0.005265,0.9988,0.00067021,38.9,30.196001
124,0.861977,4.324583,0.429519,0.0,0.0,0.255513,17.400556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.24032738,0.2555131,4.32458267,0.43245827,0.17400555,0.01,0.9999,0.007707,0.9976,0.00066511,38.5,30.305734
125,0.881733,4.514407,0.430293,0.0,0.0,0.256449,17.384412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.04032738,0.2564486,4.51440742,0.45144075,0.17384412,0.01,0.9997,0.003275,0.9988,0.00065999,39.3,30.25603
126,0.866223,4.374769,0.428746,0.0,0.0,0.254954,17.379232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.2141369,0.25495405,4.37476859,0.43747687,0.17379232,0.01,0.9999,0.002876,0.9976,0.00065485,39.3,29.743332
127,0.85793,4.315107,0.42642,0.0,0.0,0.253738,17.268178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.240625,0.25373787,4.31510727,0.43151073,0.17268177,0.01,0.9999,0.002325,0.9988,0.0006497,39.1,29.968781
128,0.862015,4.356498,0.426365,0.0,0.0,0.25376,17.260515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.23556548,0.2537596,4.35649797,0.4356498,0.17260514,0.01,0.9999,0.003159,0.9988,0.00064453,38.8,30.275491
129,0.842032,4.186662,0.423366,0.0,0.0,0.252041,17.132512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.3875,0.25204051,4.18666176,0.41866618,0.17132511,0.01,0.9999,0.00221,0.9988,0.00063934,38.5,30.422973
