epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
168,2,1.877927,1.000000,1.867643,0.998801,0.00002144,29.40
169,2,1.877490,1.000000,1.866663,0.998801,0.00002021,29.50
170,2,1.877424,1.000000,1.866613,0.998801,0.00001902,29.33
171,2,1.877462,1.000000,1.867213,0.998801,0.00001786,29.48
172,2,1.877713,1.000000,1.866964,0.998801,0.00001674,29.42
173,2,1.877165,1.000000,1.867276,0.998801,0.00001565,29.33
174,2,1.877388,1.000000,1.867354,0.998801,0.00001460,29.40
175,2,1.877586,1.000000,1.866788,0.998801,0.00001359,29.32
176,2,1.876981,1.000000,1.867304,0.998801,0.00001262,29.47
177,2,1.877513,1.000000,1.867370,0.998801,0.00001168,29.45
178,2,1.876754,1.000000,1.866660,0.998801,0.00001078,29.39
179,2,1.876619,1.000000,1.866836,0.998801,0.00000992,29.41
180,2,1.876961,1.000000,1.866551,0.998801,0.00000910,29.37
181,2,1.876819,1.000000,1.866479,0.998801,0.00000832,29.40
182,2,1.876849,1.000000,1.867256,0.998801,0.00000757,29.43
183,2,1.876681,1.000000,1.866218,0.998801,0.00000687,29.43
184,2,1.876886,1.000000,1.866507,0.998801,0.00000620,29.42
185,2,1.876782,1.000000,1.866620,0.998801,0.00000557,29.41
186,2,1.876370,1.000000,1.866336,0.998801,0.00000499,29.48
187,2,1.876021,1.000000,1.866923,0.998801,0.00000444,29.25
188,2,1.876221,1.000000,1.867022,0.998801,0.00000393,29.70
189,2,1.876397,1.000000,1.866503,0.998801,0.00000347,29.40
190,2,1.876261,1.000000,1.866539,0.998801,0.00000304,29.58
191,2,1.876473,1.000000,1.866476,0.998801,0.00000265,29.50
192,2,1.876438,1.000000,1.866496,0.998801,0.00000231,29.44
193,2,1.876521,1.000000,1.866840,0.998801,0.00000200,29.46
194,2,1.876195,1.000000,1.866600,0.998801,0.00000174,29.63
195,2,1.876302,1.000000,1.866433,0.998801,0.00000151,29.51
196,2,1.876227,1.000000,1.866250,0.998801,0.00000133,29.39
197,2,1.876285,1.000000,1.866607,0.998801,0.00000118,29.43
198,2,1.876320,1.000000,1.866226,0.998801,0.00000108,29.48
199,2,1.876120,1.000000,1.866012,0.998801,0.00000102,29.22
200,2,1.876158,1.000000,1.866653,0.998801,0.00000100,29.38
