epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
112,5.418143,2.23415,3.183993,6.254936,0.040517,0.54499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.385318,0.9952,0.00012771,32.3,4.295174
113,5.432244,2.243599,3.188645,6.264267,0.040153,0.545042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.386365,0.9964,0.00012533,32.8,4.320449
114,5.405073,2.233911,3.171162,6.229376,0.040452,0.544514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.400755,0.994,0.00012296,32.3,4.275242
115,5.367576,2.234712,3.132864,6.153031,0.040471,0.543252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.396839,0.9952,0.0001206,32.0,4.291552
116,5.368029,2.236405,3.131624,6.150516,0.04067,0.543332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.393503,0.9964,0.00011824,32.5,4.300474
117,5.28798,2.228597,3.059383,6.00651,0.040156,0.541199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.395901,0.9928,0.00011589,32.4,4.301066
118,5.311346,2.237778,3.073567,6.034775,0.040687,0.541455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.396042,0.994,0.00011355,32.4,4.304601
119,5.278503,2.232883,3.04562,5.979061,0.040273,0.540759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.38745,0.9928,0.00011123,32.4,4.316492
120,5.262219,2.232421,3.029798,5.947485,0.040276,0.540418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.391916,0.994,0.00010891,32.4,4.31017
121,5.271521,2.234915,3.036606,5.961046,0.040401,0.540628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.398787,0.994,0.0001066,32.7,4.288639
122,5.187845,2.230443,2.957402,5.803117,0.040111,0.538382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39765,0.994,0.0001043,32.1,4.319918
123,5.190449,2.233967,2.956482,5.801321,0.040358,0.538036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.392849,0.994,0.00010202,32.4,4.313883
124,5.200342,2.231855,2.968487,5.825268,0.040139,0.538465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375757,0.9952,9.975e-05,32.2,4.354617
125,5.202179,2.236381,2.965798,5.819826,0.040689,0.538502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993,0.389902,0.9928,9.749e-05,32.2,4.293898
126,5.170709,2.232124,2.938586,5.765592,0.040619,0.537589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.396889,0.9952,9.524e-05,32.5,4.311861
127,5.118486,2.231708,2.886778,5.662415,0.040031,0.535689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.391645,0.9928,9.301e-05,32.1,4.314913
128,5.111486,2.236043,2.875443,5.639766,0.040266,0.535469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.380211,0.994,9.079e-05,32.3,4.355708
129,5.08915,2.233445,2.855705,5.600381,0.040303,0.534996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.402004,0.9952,8.859e-05,32.5,4.298116
130,5.082679,2.230907,2.851772,5.592516,0.040442,0.534917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.396466,0.994,8.641e-05,32.6,4.312787
131,5.058526,2.229525,2.829001,5.547122,0.040086,0.534356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.385774,0.9928,8.424e-05,32.4,4.341907
132,5.051316,2.231789,2.819527,5.528287,0.040072,0.533804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.395882,0.9928,8.209e-05,32.4,4.298494
133,5.03233,2.22997,2.80236,5.493988,0.040152,0.533586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.390811,0.994,7.996e-05,32.1,4.312038
134,5.003684,2.229881,2.773803,5.437083,0.040179,0.532532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.393348,0.9928,7.785e-05,32.2,4.312725
135,4.985934,2.22755,2.758384,5.406354,0.039924,0.532109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.397042,0.9928,7.575e-05,32.4,4.315514
136,4.982786,2.229468,2.753318,5.396214,0.040214,0.532006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.392183,0.994,7.367e-05,32.6,4.317215
137,4.983147,2.229948,2.753199,5.396005,0.040064,0.53193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.389843,0.9928,7.162e-05,32.8,4.325117
138,4.953356,2.228958,2.724397,5.338546,0.040032,0.531229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.398978,0.9928,6.958e-05,32.1,4.306145
139,4.934652,2.230265,2.704387,5.298648,0.03987,0.53069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.397555,0.994,6.757e-05,32.2,4.315558
140,4.907327,2.2263,2.681027,5.252137,0.039486,0.529838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.394831,0.994,6.557e-05,32.2,4.314359
141,4.966945,2.235267,2.731678,5.353007,0.040685,0.531403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.401026,0.994,6.36e-05,32.4,4.304348
142,4.935798,2.229594,2.706204,5.302244,0.040443,0.530599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.401611,0.994,6.165e-05,32.1,4.313085
143,4.848054,2.22662,2.621434,5.13334,0.03936,0.52796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.390954,0.994,5.973e-05,32.7,4.336225
144,4.879831,2.230231,2.649601,5.189463,0.039557,0.528914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.393218,0.994,5.783e-05,32.5,4.328679
145,4.845684,2.230036,2.615648,5.12172,0.039718,0.528023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.385142,0.994,5.595e-05,32.4,4.35341
146,4.887161,2.228123,2.659038,5.208227,0.040323,0.529084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.388149,0.9952,5.41e-05,32.3,4.339474
147,4.847273,2.228998,2.618276,5.126953,0.039695,0.528147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.393062,0.994,5.227e-05,32.5,4.320793
148,4.856829,2.229728,2.627101,5.144622,0.039874,0.527962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.395214,0.9928,5.046e-05,32.4,4.32568
149,4.842076,2.231621,2.610455,5.111316,0.0403,0.527821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.38835,0.994,4.869e-05,32.4,4.352642
150,4.757483,2.222352,2.535132,4.961177,0.039377,0.525744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.388298,0.9928,4.694e-05,32.1,4.342105
151,4.839496,2.229761,2.609735,5.10989,0.040347,0.52772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.388523,0.994,4.521e-05,32.0,4.351654
152,4.789579,2.225785,2.563794,5.018456,0.039382,0.525966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.39153,0.9928,4.352e-05,32.2,4.333504
153,4.734601,2.22567,2.50893,4.909018,0.039019,0.524701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.401575,0.9928,4.185e-05,31.7,4.29349
154,4.769633,2.228253,2.54138,4.973638,0.039757,0.525735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.395463,0.9928,4.021e-05,32.0,4.32026
155,4.746375,2.222782,2.523593,4.938222,0.039627,0.525011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.389723,0.9928,3.86e-05,32.0,4.344334
156,4.748755,2.229134,2.519621,4.930257,0.03982,0.525019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.394649,0.994,3.702e-05,32.3,4.335264
157,4.711345,2.220738,2.490607,4.872421,0.039473,0.524228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.389885,0.9928,3.546e-05,32.0,4.341189
158,4.713287,2.227938,2.485349,4.861959,0.039565,0.523906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.390272,0.994,3.394e-05,32.1,4.328799
159,4.750505,2.230192,2.520313,4.931576,0.03996,0.525266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.390497,0.994,3.245e-05,32.0,4.341953
160,4.6974,2.225534,2.471866,4.83506,0.03946,0.523629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.392882,0.9928,3.098e-05,32.2,4.324537
161,4.687969,2.22619,2.46178,4.81503,0.039037,0.523127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.396775,0.994,2.955e-05,32.2,4.316947
162,4.715468,2.226762,2.488706,4.868657,0.039608,0.523972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.391255,0.994,2.815e-05,32.0,4.339793
163,4.695115,2.231212,2.463903,4.8192,0.03932,0.523368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.393386,0.994,2.678e-05,32.3,4.324368
164,4.686215,2.228389,2.457826,4.80704,0.039786,0.523167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.389113,0.9952,2.545e-05,31.7,4.345652
165,4.682864,2.230012,2.452852,4.797091,0.039416,0.523359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.392743,0.994,2.414e-05,31.8,4.335843
166,4.619475,2.220501,2.398974,4.689694,0.039275,0.521627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.392741,0.9952,2.287e-05,32.2,4.345263
167,4.629659,2.222245,2.407414,4.706528,0.039452,0.521776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.392048,0.994,2.164e-05,32.4,4.336652
168,4.64687,2.223775,2.423095,4.737878,0.039119,0.521996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.395364,0.994,2.043e-05,31.6,4.342799
169,4.604579,2.22079,2.38379,4.65952,0.038972,0.520813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.392468,0.994,1.926e-05,32.2,4.341138
170,4.630913,2.224596,2.406317,4.704484,0.038869,0.521309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.388699,0.994,1.812e-05,32.2,4.351664
171,4.644099,2.223712,2.420387,4.732456,0.039008,0.522087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.395016,0.994,1.702e-05,32.3,4.33396
172,4.593898,2.224454,2.369444,4.630964,0.038897,0.520174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.39025,0.994,1.595e-05,32.0,4.355381
173,4.600718,2.224779,2.375939,4.643843,0.038936,0.520705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.39067,0.994,1.492e-05,31.9,4.345153
174,4.625692,2.224655,2.401038,4.693853,0.039322,0.521452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.392444,0.9928,1.392e-05,32.0,4.341088
175,4.587307,2.222784,2.364523,4.621033,0.038946,0.52059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.393975,0.9928,1.296e-05,32.2,4.333466
176,4.631226,2.224972,2.406254,4.704296,0.039215,0.521457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.398842,0.9952,1.204e-05,32.1,4.326707
177,4.627926,2.22383,2.404096,4.699943,0.039131,0.521683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.39144,0.994,1.115e-05,32.3,4.34755
178,4.588455,2.226342,2.362113,4.61632,0.038828,0.52012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.396856,0.994,1.029e-05,32.0,4.330829
179,4.620655,2.225676,2.394979,4.681817,0.03919,0.521112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.390417,0.994,9.47e-06,31.8,4.348034
180,4.597971,2.224115,2.373856,4.639706,0.038952,0.520557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.3922,0.994,8.69e-06,32.5,4.342679
181,4.598668,2.226047,2.37262,4.637201,0.039288,0.520552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.394601,0.994,7.95e-06,32.4,4.335275
182,4.572863,2.219687,2.353176,4.59848,0.038712,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.387385,0.994,7.24e-06,32.1,4.366213
183,4.576369,2.224983,2.351386,4.594877,0.039035,0.519959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.389275,0.9928,6.57e-06,31.7,4.354859
184,4.563924,2.220976,2.342948,4.578109,0.038747,0.51956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.39028,0.994,5.94e-06,32.1,4.360357
185,4.578805,2.223472,2.355333,4.602764,0.038663,0.520181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.394307,0.9928,5.34e-06,32.0,4.338737
186,4.558789,2.223972,2.334818,4.561899,0.038574,0.519397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.391681,0.994,4.79e-06,32.1,4.347403
187,4.571078,2.223342,2.347736,4.587688,0.038909,0.519464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.400056,0.994,4.27e-06,31.6,4.328693
188,4.55979,2.224142,2.335648,4.563508,0.038785,0.519547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.392467,0.9928,3.79e-06,32.6,4.349476
189,4.559692,2.225169,2.334523,4.561225,0.038905,0.519656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.392827,0.994,3.34e-06,32.4,4.33961
190,4.572576,2.22827,2.344306,4.580829,0.038682,0.519574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.389564,0.9928,2.94e-06,31.9,4.346856
191,4.558696,2.224512,2.334183,4.56055,0.039236,0.519463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.39479,0.994,2.57e-06,31.9,4.339392
192,4.552856,2.223042,2.329814,4.551847,0.038971,0.519421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.392587,0.994,2.24e-06,32.1,4.34142
193,4.589366,2.226282,2.363084,4.618197,0.03905,0.520326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.389655,0.994,1.95e-06,32.2,4.350636
194,4.600082,2.22922,2.370862,4.633765,0.038937,0.520324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.391565,0.994,1.7e-06,32.2,4.348537
195,4.545072,2.217014,2.328058,4.548355,0.03913,0.519242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996,0.394463,0.9928,1.48e-06,32.1,4.336237
196,4.543339,2.219524,2.323815,4.539964,0.038745,0.518961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.391341,0.994,1.31e-06,32.0,4.349101
197,4.57665,2.221154,2.355496,4.60312,0.038835,0.519942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.400241,0.9928,1.17e-06,32.2,4.319666
198,4.512408,2.219029,2.293379,4.479231,0.038589,0.518341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.406192,0.994,1.08e-06,32.3,4.29974
199,4.630721,2.233001,2.397719,4.687261,0.039628,0.521075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.393193,0.994,1.02e-06,32.2,4.34061
200,4.571033,2.22655,2.344483,4.581046,0.039421,0.519883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.398864,0.994,1e-06,32.3,4.330872
