epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
69,0.566819,0.330043,0.803595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.36059,0.9856,1.294e-05,46.7
70,0.568209,0.331157,0.80526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.364413,0.9856,1.255e-05,48.5
71,0.567645,0.328734,0.806556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361943,0.9832,1.216e-05,47.7
72,0.564823,0.326644,0.803002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.362468,0.9844,1.178e-05,45.9
73,0.566555,0.332152,0.800957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.357449,0.9856,1.14e-05,48.5
74,0.565812,0.327189,0.804435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.360473,0.9844,1.102e-05,48.0
75,0.564604,0.327313,0.801895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36259,0.9844,1.064e-05,43.5
76,0.566689,0.329204,0.804174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.356927,0.9844,1.027e-05,48.8
77,0.565236,0.328028,0.802443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.360276,0.9844,9.91e-06,47.6
78,0.569081,0.334093,0.804068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.362995,0.9832,9.54e-06,46.2
