epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
174,2,2.700566,1.000000,1.894605,1.000000,0.00001460,26.77
175,2,2.701878,1.000000,1.895914,1.000000,0.00001359,26.82
176,2,2.700653,1.000000,1.895902,1.000000,0.00001262,26.51
177,2,2.701289,1.000000,1.896299,1.000000,0.00001168,26.49
178,2,2.700654,1.000000,1.894590,1.000000,0.00001078,26.76
179,2,2.701198,1.000000,1.892772,1.000000,0.00000992,26.64
180,2,2.700258,1.000000,1.894116,1.000000,0.00000910,26.77
181,2,2.699865,1.000000,1.893915,1.000000,0.00000832,26.75
182,2,2.699198,1.000000,1.893015,1.000000,0.00000757,26.73
183,2,2.699847,1.000000,1.893177,1.000000,0.00000687,26.66
184,2,2.697985,1.000000,1.894719,1.000000,0.00000620,26.65
185,2,2.697585,1.000000,1.892219,1.000000,0.00000557,26.66
186,2,2.699948,1.000000,1.893725,1.000000,0.00000499,26.81
187,2,2.700561,1.000000,1.895309,1.000000,0.00000444,26.87
188,2,2.699037,1.000000,1.892239,1.000000,0.00000393,26.96
189,2,2.698815,1.000000,1.892271,1.000000,0.00000347,26.68
190,2,2.698079,1.000000,1.893827,1.000000,0.00000304,26.74
191,2,2.697839,1.000000,1.893766,1.000000,0.00000265,26.79
192,2,2.699086,1.000000,1.893056,1.000000,0.00000231,26.76
193,2,2.698461,1.000000,1.894982,1.000000,0.00000200,26.69
194,2,2.697260,1.000000,1.893553,1.000000,0.00000174,26.83
195,2,2.700031,1.000000,1.892177,1.000000,0.00000151,27.00
196,2,2.698389,1.000000,1.893341,1.000000,0.00000133,26.66
197,2,2.699152,1.000000,1.892614,1.000000,0.00000118,26.60
198,2,2.696494,1.000000,1.893445,1.000000,0.00000108,26.79
199,2,2.699336,1.000000,1.893026,1.000000,0.00000102,26.98
200,2,2.699149,1.000000,1.892587,1.000000,0.00000100,26.73
